DATE|SYMBOL|SHORT VOLUME|TOTAL VOLUME|MARKET
20201223|A|6476|10066|B
20201223|AA|10570|23576|B
20201223|AAAU|1200|1470|B
20201223|AACQ|100|750|B
20201223|AACQU|0|100|B
20201223|AACQW|1459|2059|B
20201223|AAIC|1000|1000|B
20201223|AAL|171856|261262|B
20201223|AAN|1700|7254|B
20201223|AAOI|2130|3030|B
20201223|AAON|300|300|B
20201223|AAP|1000|1936|B
20201223|AAPL|100788|161995|B
20201223|AAT|200|200|B
20201223|AAU|1300|1600|B
20201223|AAWW|421|421|B
20201223|AAXJ|21612|24812|B
20201223|AAXN|1700|2500|B
20201223|AB|300|700|B
20201223|ABB|6597|13435|B
20201223|ABBV|4657|10850|B
20201223|ABC|3940|5388|B
20201223|ABCB|1400|1900|B
20201223|ABCL|4742|6542|B
20201223|ABCM|200|200|B
20201223|ABEO|3600|4589|B
20201223|ABEQ|200|200|B
20201223|ABEV|30422|48147|B
20201223|ABG|300|300|B
20201223|ABIO|300|300|B
20201223|ABM|800|3000|B
20201223|ABMD|400|600|B
20201223|ABNB|10346|19467|B
20201223|ABR|533|3233|B
20201223|ABST|200|200|B
20201223|ABT|3227|11555|B
20201223|ABTX|300|800|B
20201223|ABUS|2415|3115|B
20201223|ACA|544|1244|B
20201223|ACAD|2000|3846|B
20201223|ACAM|394|2098|B
20201223|ACAMW|500|500|B
20201223|ACB|21132|31314|B
20201223|ACBI|261|461|B
20201223|ACC|1300|2046|B
20201223|ACCD|1700|1700|B
20201223|ACCO|904|1204|B
20201223|ACEL|200|900|B
20201223|ACER|0|100|B
20201223|ACES|650|650|B
20201223|ACET|800|900|B
20201223|ACEV|400|600|B
20201223|ACEVW|300|500|B
20201223|ACGL|4065|11065|B
20201223|ACHC|1000|2500|B
20201223|ACHV|200|300|B
20201223|ACI|8407|12620|B
20201223|ACIA|1600|5142|B
20201223|ACIC=|0|500|B
20201223|ACIO|500|500|B
20201223|ACIU|100|300|B
20201223|ACIW|321|1559|B
20201223|ACKIU|0|400|B
20201223|ACLS|300|300|B
20201223|ACM|1201|2001|B
20201223|ACMR|100|300|B
20201223|ACN|8086|19819|B
20201223|ACOR|600|600|B
20201223|ACRE|300|300|B
20201223|ACRS|3400|4910|B
20201223|ACRX|5323|10623|B
20201223|ACST|411927|1243636|B
20201223|ACTC|1000|3711|B
20201223|ACTCU|0|1300|B
20201223|ACTCW|700|3900|B
20201223|ACTG|0|1966|B
