DATE|SYMBOL|SHORT VOLUME|TOTAL VOLUME|MARKET
20210129|A|10091|12245|B
20210129|AA|28511|44751|B
20210129|AAAU|14344|19219|B
20210129|AACQ|700|1500|B
20210129|AACQU|0|449|B
20210129|AACQW|800|2600|B
20210129|AADR|100|100|B
20210129|AAIC|1369|2010|B
20210129|AAL|570389|936471|B
20210129|AAN|200|1200|B
20210129|AAOI|2000|7104|B
20210129|AAON|1240|2540|B
20210129|AAP|5807|6007|B
20210129|AAPL|348952|657388|B
20210129|AAT|2300|3630|B
20210129|AAU|211644|282878|B
20210129|AAWW|3700|6142|B
20210129|AAXJ|14002|20302|B
20210129|AB|800|4327|B
20210129|ABB|4393|4693|B
20210129|ABBV|18192|27380|B
20210129|ABC|7831|13169|B
20210129|ABCB|2557|5447|B
20210129|ABCL|4408|11125|B
20210129|ABCM|300|300|B
20210129|ABEO|6226|6726|B
20210129|ABEV|126336|168895|B
20210129|ABG|867|867|B
20210129|ABIO|500|600|B
20210129|ABM|2424|3024|B
20210129|ABMD|1900|2589|B
20210129|ABNB|9026|13126|B
20210129|ABR|7946|10146|B
20210129|ABST|0|100|B
20210129|ABT|52105|90715|B
20210129|ABTX|800|900|B
20210129|ABUS|4276|4584|B
20210129|ACA|1021|1321|B
20210129|ACAC|128|1528|B
20210129|ACAD|4400|5700|B
20210129|ACB|10910|20122|B
20210129|ACBI|100|300|B
20210129|ACC|1400|2000|B
20210129|ACCD|2385|4585|B
20210129|ACCO|900|3473|B
20210129|ACEL|400|1200|B
20210129|ACER|100|600|B
20210129|ACES|300|300|B
20210129|ACEV|210|510|B
20210129|ACGL|3200|6611|B
20210129|ACH|200|304|B
20210129|ACHC|700|800|B
20210129|ACHV|500|1135|B
20210129|ACI|7839|9909|B
20210129|ACIA|918|2398|B
20210129|ACIC|0|800|B
20210129|ACIC=|0|300|B
20210129|ACIU|100|200|B
20210129|ACIW|3300|3700|B
20210129|ACKIU|0|200|B
20210129|ACLS|1100|1700|B
20210129|ACM|2405|4305|B
20210129|ACMR|200|300|B
20210129|ACN|13158|17226|B
20210129|ACOR|1700|4849|B
20210129|ACRE|600|1100|B
20210129|ACRS|2000|2800|B
20210129|ACRX|27736|34217|B
20210129|ACST|83955|111193|B
20210129|ACTC|6508|11208|B
20210129|ACTCW|100|200|B
20210129|ACTG|905|3941|B
20210129|ACTV|200|200|B
20210129|ACWI|27545|41205|B
20210129|ACWV|1400|2200|B
20210129|ACWX|13464|34258|B
20210129|ACY|5300|6270|B
20210129|ADAP|200|1200|B
20210129|ADBE|4911|7898|B
20210129|ADC|1658|1858|B
20210129|ADCT|600|800|B
20210129|ADERU|0|600|B
20210129|ADI|16735|31717|B
20210129|ADIL|200|300|B
