DATE|SYMBOL|SHORT VOLUME|TOTAL VOLUME|MARKET
20201214|A|6472|7572|B
20201214|AA|21534|67867|B
20201214|AACQ|950|3473|B
20201214|AACQW|0|400|B
20201214|AAIC|100|100|B
20201214|AAIC-C|100|100|B
20201214|AAL|186322|241206|B
20201214|AAN|6547|17894|B
20201214|AAOI|1240|2448|B
20201214|AAON|900|900|B
20201214|AAP|1539|4147|B
20201214|AAPL|206070|351842|B
20201214|AAT|200|200|B
20201214|AAWW|1200|1500|B
20201214|AAXJ|12133|14740|B
20201214|AAXN|1000|1500|B
20201214|AB|300|300|B
20201214|ABB|2909|5949|B
20201214|ABBV|9870|37619|B
20201214|ABC|2839|6221|B
20201214|ABCB|600|1000|B
20201214|ABCL|3019|6325|B
20201214|ABCM|100|100|B
20201214|ABEO|900|1456|B
20201214|ABEV|45340|150538|B
20201214|ABG|700|1300|B
20201214|ABIO|0|100|B
20201214|ABM|1406|2106|B
20201214|ABMD|200|300|B
20201214|ABNB|57076|81379|B
20201214|ABR|2220|5560|B
20201214|ABST|1100|1100|B
20201214|ABT|8600|15813|B
20201214|ABTX|400|700|B
20201214|ABUS|20225|29636|B
20201214|ACA|200|300|B
20201214|ACAD|3466|4066|B
20201214|ACAM|717|1317|B
20201214|ACAMW|200|200|B
20201214|ACB|13391|17409|B
20201214|ACBI|500|1000|B
20201214|ACC|3532|4832|B
20201214|ACCD|800|3000|B
20201214|ACCO|3999|6299|B
20201214|ACEL|1600|4600|B
20201214|ACET|400|1000|B
20201214|ACGL|4956|13442|B
20201214|ACGLO|100|100|B
20201214|ACHC|800|2400|B
20201214|ACHV|100|400|B
20201214|ACI|2855|5665|B
20201214|ACIA|1800|3040|B
20201214|ACIU|300|600|B
20201214|ACIW|1200|2193|B
20201214|ACLS|100|100|B
20201214|ACM|4541|9441|B
20201214|ACMR|1178|1318|B
20201214|ACN|7092|11830|B
20201214|ACND|0|400|B
20201214|ACOR|400|400|B
20201214|ACRE|1600|2646|B
20201214|ACRS|300|500|B
20201214|ACRX|0|2596|B
20201214|ACST|70904|84786|B
20201214|ACTC|0|2871|B
20201214|ACTCU|0|200|B
20201214|ACTCW|0|200|B
20201214|ACTG|230|2923|B
20201214|ACV|200|200|B
20201214|ACWF|300|300|B
20201214|ACWI|2688|11577|B
20201214|ACWV|6514|13539|B
20201214|ACWX|17777|22839|B
20201214|ADAP|4500|7400|B
20201214|ADBE|9155|12955|B
20201214|ADC|600|1200|B
20201214|ADCT|600|800|B
20201214|ADES|300|300|B
20201214|ADI|9439|17044|B
20201214|ADIL|3200|3900|B
20201214|ADM|4970|6970|B
20201214|ADMA|13295|20283|B
20201214|ADMP|21647|27234|B
20201214|ADMS|300|300|B
20201214|ADNT|2309|4267|B
20201214|ADOCW|6100|7200|B
20201214|ADP|5464|6526|B
20201214|ADPT|5286|10527|B
20201214|ADRE|100|100|B
20201214|ADS|1661|2620|B
20201214|ADSK|15302|24102|B
20201214|ADT|16270|23923|B
20201214|ADTN|411|611|B
20201214|ADTX|1975|3075|B
20201214|ADUS|0|100|B
20201214|ADV|13062|60621|B
20201214|ADVM|8633|21129|B
