DATE|SYMBOL|SHORT VOLUME|TOTAL VOLUME|MARKET
20210111|A|3210|5541|B
20210111|AA|8650|12453|B
20210111|AAAU|8988|8988|B
20210111|AACQ|2210|4342|B
20210111|AACQW|0|441|B
20210111|AAIC|1867|4167|B
20210111|AAL|179127|224306|B
20210111|AAN|1800|2200|B
20210111|AAOI|2079|4029|B
20210111|AAP|1810|4224|B
20210111|AAPL|114128|231056|B
20210111|AAT|100|400|B
20210111|AAU|300|300|B
20210111|AAWW|1721|1821|B
20210111|AAXJ|17664|27764|B
20210111|AAXN|2000|4328|B
20210111|AB|200|200|B
20210111|ABB|4365|10215|B
20210111|ABBV|11600|16249|B
20210111|ABC|5115|13242|B
20210111|ABCB|2200|2700|B
20210111|ABCL|3600|4000|B
20210111|ABCM|337|337|B
20210111|ABEO|6639|8739|B
20210111|ABEV|63520|94721|B
20210111|ABG|200|800|B
20210111|ABIO|970|970|B
20210111|ABM|100|200|B
20210111|ABMD|200|200|B
20210111|ABNB|6850|10950|B
20210111|ABR|9276|12276|B
20210111|ABST|2100|2400|B
20210111|ABT|3145|7719|B
20210111|ABUS|4986|6413|B
20210111|ACA|200|700|B
20210111|ACAC|100|200|B
20210111|ACACU|200|2600|B
20210111|ACACW|100|300|B
20210111|ACAD|2421|2821|B
20210111|ACAM|2031|6749|B
20210111|ACAMW|100|100|B
20210111|ACB|44515|60295|B
20210111|ACBI|300|400|B
20210111|ACC|1600|2600|B
20210111|ACCD|5100|6000|B
20210111|ACCO|1500|1900|B
20210111|ACEL|700|1700|B
20210111|ACER|200|600|B
20210111|ACES|1000|1400|B
20210111|ACET|0|100|B
20210111|ACEV|6345|13017|B
20210111|ACEVU|0|400|B
20210111|ACEVW|0|300|B
20210111|ACGL|2100|3400|B
20210111|ACGLP|100|100|B
20210111|ACH|0|100|B
20210111|ACHC|600|947|B
20210111|ACHV|900|1300|B
20210111|ACI|4591|14907|B
20210111|ACIA|13487|32447|B
20210111|ACIC|100|2360|B
20210111|ACIC+|0|200|B
20210111|ACIC=|100|100|B
20210111|ACIU|2095|22820|B
20210111|ACIW|800|1500|B
20210111|ACKIU|184|384|B
20210111|ACLS|5200|6750|B
20210111|ACM|900|2905|B
20210111|ACMR|300|300|B
20210111|ACN|3600|6746|B
20210111|ACP|0|800|B
20210111|ACRE|467|567|B
20210111|ACRS|400|1600|B
20210111|ACRX|1900|2900|B
20210111|ACST|369229|521387|B
20210111|ACTC|200|3150|B
20210111|ACTCU|0|505|B
20210111|ACTCW|0|300|B
20210111|ACTG|1800|2000|B
20210111|ACV|100|100|B
20210111|ACWI|26441|41670|B
20210111|ACWV|1500|2906|B
20210111|ACWX|7172|15072|B
20210111|ACY|100|100|B
20210111|ADAP|3600|8166|B
20210111|ADBE|4340|7365|B
20210111|ADC|3700|5200|B
20210111|ADCT|900|1004|B
20210111|ADES|0|100|B
20210111|ADI|7736|8536|B
20210111|ADIL|6400|7100|B
20210111|ADM|4180|6949|B
20210111|ADMA|2958|4108|B
20210111|ADMP|977|1077|B
20210111|ADMS|200|200|B
20210111|ADNT|700|3200|B
20210111|ADP|2744|5044|B
20210111|ADPT|1511|2311|B
20210111|ADRE|400|400|B
20210111|ADS|2800|4500|B
20210111|ADSK|2731|4136|B
20210111|ADT|15805|22330|B
20210111|ADTN|1047|1347|B
20210111|ADUS|400|400|B
20210111|ADV|2568|6968|B
20210111|ADVM|2313|2813|B
20210111|ADVWW|15119|15419|B
20210111|ADX|574|574|B
20210111|ADXS|24000|29005|B
20210111|AEE|12931|19531|B
20210111|AEG|3200|7100|B
20210111|AEHL|2000|2997|B
20210111|AEHR|1561|2621|B
20210111|AEIS|200|500|B
20210111|AEL|1339|3398|B
20210111|AEL-B|100|100|B
20210111|AEM|1726|2826|B
20210111|AEMD|500|500|B
20210111|AEO|10331|21666|B
20210111|AEP|4562|11363|B
20210111|AER|1254|6285|B
20210111|AERI|300|500|B
20210111|AES|40487|69804|B
20210111|AESE|1900|1900|B
20210111|AESR|0|800|B
20210111|AEY|300|904|B
20210111|AEZS|11170|14270|B
20210111|AFG|700|900|B
20210111|AFI|0|300|B
20210111|AFIB|200|200|B
20210111|AFIN|800|1100|B
20210111|AFL|4519|10319|B
20210111|AFMD|2155|2855|B
20210111|AFT|100|300|B
20210111|AFYA|400|1000|B
20210111|AG|13148|22149|B
20210111|AGC|200|300|B
20210111|AGCB|100|2100|B
20210111|AGCO|1710|3027|B
20210111|AGCUU|100|100|B
20210111|AGE|200|301|B
20210111|AGEN|10044|10344|B
20210111|AGFS|242|242|B
20210111|AGG|13108|45763|B
20210111|AGI|20724|26062|B
20210111|AGIO|1642|2417|B
20210111|AGLE|100|400|B
20210111|AGM|100|100|B
20210111|AGNC|4027|8092|B
20210111|AGNCO|0|225|B
20210111|AGNCP|300|700|B
20210111|AGO|1400|2400|B
20210111|AGO-E|100|100|B
20210111|AGQ|1649|9700|B
20210111|AGR|2010|4010|B
20210111|AGRO|500|1500|B
20210111|AGRX|500|500|B
20210111|AGS|100|100|B
20210111|AGYS|800|800|B
20210111|AHCO|1300|3700|B
20210111|AHH|100|100|B
20210111|AHPI|600|1200|B
20210111|AHT|8173|10073|B
20210111|AHT-F|0|200|B
20210111|AI|13288|16688|B
20210111|AIA|200|1900|B
20210111|AIG|3550|8092|B
20210111|AIG+|1932|6731|B
20210111|AIG-A|100|100|B
20210111|AIHS|800|3118|B
20210111|AIKI|13522|17522|B
20210111|AIM|2114|3714|B
20210111|AIMC|300|400|B
20210111|AIN|0|100|B
20210111|AINV|300|400|B
20210111|AIO|200|200|B
20210111|AIRC|800|2200|B
20210111|AIRG|1100|1400|B
20210111|AIRR|0|100|B
20210111|AIT|200|200|B
20210111|AIV|19223|33070|B
20210111|AIZ|500|700|B
20210111|AJAX|800|800|B
20210111|AJAX=|300|12130|B
20210111|AJG|2300|6400|B
20210111|AJRD|4940|7790|B
20210111|AKAM|1413|3358|B
20210111|AKBA|11715|21487|B
20210111|AKER|400|400|B
20210111|AKICU|800|1000|B
20210111|AKR|1101|1301|B
20210111|AKRO|3100|3673|B
20210111|AKTS|300|800|B
20210111|AKTX|700|1800|B
20210111|AKU|0|100|B
20210111|AKUS|0|200|B
20210111|AL|8600|10407|B
20210111|ALAC|200|300|B
20210111|ALB|8912|15147|B
20210111|ALBO|360|360|B
20210111|ALC|900|1100|B
20210111|ALCO|300|300|B
20210111|ALDX|3132|8632|B
20210111|ALE|200|700|B
20210111|ALEC|600|700|B
20210111|ALEX|200|200|B
20210111|ALG|300|300|B
20210111|ALGM|2500|3900|B
20210111|ALGN|100|510|B
20210111|ALGS|200|200|B
20210111|ALGT|100|200|B
20210111|ALIM|500|600|B
20210111|ALIN-B|100|100|B
20210111|ALJJ|100|417|B
20210111|ALK|2900|4000|B
20210111|ALKS|2913|4413|B
20210111|ALL|2119|5269|B
20210111|ALLE|600|700|B
20210111|ALLK|400|400|B
20210111|ALLO|1100|1300|B
20210111|ALLT|2870|9063|B
20210111|ALLY|4200|6199|B
20210111|ALLY-A|500|500|B
20210111|ALNA|2100|3000|B
20210111|ALNY|4735|6835|B
20210111|ALPN|400|500|B
20210111|ALRM|200|200|B
20210111|ALRN|32533|44791|B
20210111|ALRS|100|100|B
20210111|ALSK|1282|2625|B
20210111|ALSN|1300|4813|B
20210111|ALT|800|4758|B
20210111|ALTM|200|200|B
20210111|ALTR|800|1200|B
20210111|ALTUU|0|300|B
20210111|ALTY|0|100|B
20210111|ALV|800|1700|B
20210111|ALVR|2000|2400|B
20210111|ALXN|12431|32355|B
20210111|ALXO|100|100|B
20210111|AM|68315|102222|B
20210111|AMAT|19075|40146|B
