DATE|SYMBOL|SHORT VOLUME|TOTAL VOLUME|MARKET
20201204|A|1800|3756|B
20201204|AA|15875|27503|B
20201204|AAAU|499|499|B
20201204|AACQ|2680|3080|B
20201204|AADR|100|100|B
20201204|AAIC|2300|2501|B
20201204|AAL|201784|327292|B
20201204|AAN|3800|6300|B
20201204|AAOI|102|902|B
20201204|AAON|300|600|B
20201204|AAP|2000|3706|B
20201204|AAPL|65432|195088|B
20201204|AAT|100|200|B
20201204|AAU|1500|2000|B
20201204|AAWW|1674|2974|B
20201204|AAXJ|16332|20946|B
20201204|AAXN|1900|2700|B
20201204|AB|0|1400|B
20201204|ABB|5300|12904|B
20201204|ABBV|14589|21493|B
20201204|ABC|3350|7204|B
20201204|ABCB|4768|6068|B
20201204|ABCM|600|700|B
20201204|ABEO|1643|25686|B
20201204|ABEV|359379|463075|B
20201204|ABG|500|1900|B
20201204|ABM|100|1900|B
20201204|ABMD|100|100|B
20201204|ABR|3019|6522|B
20201204|ABST|1000|1100|B
20201204|ABT|6518|19319|B
20201204|ABTX|300|300|B
20201204|ABUS|1958|2758|B
20201204|ACA|700|700|B
20201204|ACAD|5833|11524|B
20201204|ACAM|0|243|B
20201204|ACB|54087|87097|B
20201204|ACBI|324|624|B
20201204|ACC|1500|2900|B
20201204|ACCD|900|3000|B
20201204|ACCO|200|1100|B
20201204|ACEL|100|600|B
20201204|ACES|400|400|B
20201204|ACEV|1800|3300|B
20201204|ACGL|6574|13553|B
20201204|ACH|300|900|B
20201204|ACHC|1304|5454|B
20201204|ACHV|600|800|B
20201204|ACI|2515|5863|B
20201204|ACIA|1600|3850|B
20201204|ACIO|0|450|B
20201204|ACIU|100|600|B
20201204|ACIW|2382|7232|B
20201204|ACLS|0|100|B
20201204|ACM|2244|6044|B
20201204|ACMR|0|200|B
20201204|ACN|1788|4552|B
20201204|ACND|0|800|B
20201204|ACRE|0|500|B
20201204|ACRS|789|1289|B
20201204|ACRX|1600|2000|B
20201204|ACST|224519|355726|B
20201204|ACTC|675|2375|B
20201204|ACTCU|300|2700|B
20201204|ACTCW|200|200|B
20201204|ACTG|100|200|B
20201204|ACWF|300|300|B
20201204|ACWI|6818|9318|B
20201204|ACWV|100|400|B
20201204|ACWX|5835|8535|B
20201204|ADAP|616|916|B
20201204|ADBE|4275|7659|B
20201204|ADC|100|5961|B
20201204|ADCT|200|300|B
20201204|ADES|300|300|B
20201204|ADI|8020|13815|B
20201204|ADIL|1200|1200|B
20201204|ADM|4628|7911|B
20201204|ADMA|4118|4418|B
20201204|ADMP|33473|36573|B
20201204|ADMS|700|700|B
20201204|ADNT|3200|13542|B
20201204|ADP|1556|2756|B
20201204|ADPT|1789|2989|B
20201204|ADS|4556|7019|B
20201204|ADSK|2700|3204|B
20201204|ADT|16146|28446|B
20201204|ADTN|600|700|B
20201204|ADUS|100|200|B
20201204|ADV|2500|3900|B
20201204|ADVM|3300|6100|B
20201204|ADXS|282884|301181|B
20201204|AEE|1900|3600|B
20201204|AEG|10700|13400|B
20201204|AEGN|100|300|B
20201204|AEHL|500|500|B
20201204|AEHR|1997|2597|B
20201204|AEIS|900|1000|B
20201204|AEL|1400|7462|B
20201204|AEM|2300|3300|B
20201204|AEMD|500|500|B
20201204|AEO|23460|29144|B
20201204|AEP|2600|6962|B
20201204|AER|9600|19248|B
20201204|AERI|2600|3200|B
20201204|AES|19694|49771|B
20201204|AESE|0|200|B
20201204|AEY|0|600|B
20201204|AEYE|0|120|B
20201204|AEZS|62296|66396|B
20201204|AFG|900|1600|B
20201204|AFGC|100|100|B
20201204|AFGE|200|200|B
20201204|AFI|400|1000|B
20201204|AFIB|100|100|B
20201204|AFIN|2701|3101|B
20201204|AFL|12669|18029|B
20201204|AFMD|6760|11817|B
20201204|AFYA|1300|1600|B
20201204|AG|5197|8000|B
20201204|AGBAW|2745|3445|B
20201204|AGCO|3900|6928|B
20201204|AGCUU|100|200|B
20201204|AGD|0|200|B
20201204|AGE|100|100|B
20201204|AGEN|5050|7120|B
20201204|AGFS|0|100|B
20201204|AGG|28249|50931|B
20201204|AGGY|0|200|B
20201204|AGI|9746|20149|B
20201204|AGIO|2802|4502|B
20201204|AGLE|100|566|B
20201204|AGNC|117407|148732|B
20201204|AGNCN|300|400|B
20201204|AGNCO|0|100|B
20201204|AGO|300|8575|B
20201204|AGQ|1900|11355|B
20201204|AGR|2500|3300|B
20201204|AGRO|0|300|B
20201204|AGRX|2416|3116|B
20201204|AGS|1716|2716|B
20201204|AGTC|1400|2150|B
20201204|AGX|200|400|B
20201204|AGYS|400|1000|B
20201204|AHCO|900|2600|B
20201204|AHH|100|300|B
20201204|AHL-C|0|100|B
20201204|AHPI|1100|1200|B
20201204|AHT|6337|8737|B
20201204|AIF|200|200|B
20201204|AIG|6285|13257|B
20201204|AIH|100|100|B
20201204|AIHS|294|294|B
20201204|AIKI|100|100|B
20201204|AIM|900|1100|B
20201204|AIMC|2318|2731|B
20201204|AIN|0|100|B
20201204|AINV|1882|5282|B
20201204|AIO|100|100|B
20201204|AIQ|1241|1241|B
20201204|AIR|100|1700|B
20201204|AIRG|100|100|B
20201204|AIT|200|400|B
20201204|AIV|4551|6683|B
20201204|AIZ|500|1000|B
20201204|AJAX=|0|800|B
20201204|AJG|1200|1685|B
20201204|AJRD|900|1500|B
20201204|AJX|300|300|B
20201204|AKAM|3806|4406|B
20201204|AKBA|7607|24993|B
20201204|AKER|500|500|B
20201204|AKR|900|4248|B
20201204|AKRO|100|236|B
20201204|AKTS|400|500|B
20201204|AKTX|500|500|B
20201204|AKUS|200|300|B
20201204|AL|2448|3298|B
20201204|ALACW|500|1300|B
20201204|ALB|1300|1800|B
20201204|ALBO|100|400|B
20201204|ALC|1800|2800|B
20201204|ALDX|300|1300|B
20201204|ALE|300|410|B
20201204|ALEC|1900|2100|B
20201204|ALEX|1000|1500|B
20201204|ALGM|2800|5700|B
20201204|ALGN|500|900|B
20201204|ALGS|100|800|B
20201204|ALGT|600|700|B
20201204|ALIM|1300|1300|B
20201204|ALIN-A|200|200|B
20201204|ALIN-E|200|200|B
20201204|ALK|3000|14902|B
20201204|ALKS|600|2000|B
20201204|ALL|2684|3784|B
20201204|ALLE|1454|3654|B
20201204|ALLK|200|600|B
20201204|ALLO|1300|2200|B
20201204|ALLT|100|100|B
20201204|ALLY|53030|66155|B
20201204|ALLY-A|0|900|B
20201204|ALNA|5976|6776|B
20201204|ALNY|1300|1700|B
20201204|ALRM|1000|1200|B
20201204|ALRN|300|2440|B
20201204|ALSK|34616|60306|B
20201204|ALSN|1500|4604|B
20201204|ALT|4284|6470|B
20201204|ALTL|235|235|B
20201204|ALTM|1200|2468|B
20201204|ALTR|1100|1609|B
20201204|ALUS|0|400|B
20201204|ALV|2492|5172|B
20201204|ALVR|1703|2303|B
20201204|ALX|0|100|B
20201204|ALXN|2100|4700|B
20201204|ALXO|200|200|B
20201204|AM|16045|40891|B
20201204|AMAT|8258|17228|B
20201204|AMBA|6000|13467|B
20201204|AMBC|1300|1600|B
20201204|AMBO|300|400|B
20201204|AMC|18008|31477|B
20201204|AMCI|2700|5300|B
20201204|AMCIW|4200|4800|B
20201204|AMCR|26832|46081|B
20201204|AMCX|2500|4200|B
20201204|AMD|50940|92353|B
20201204|AME|1300|1900|B
20201204|AMG|900|900|B
20201204|AMGN|2854|5030|B
20201204|AMH|2437|7369|B
20201204|AMJ|14955|18133|B
20201204|AMKR|2012|6382|B
20201204|AMLP|73896|80593|B
20201204|AMN|400|500|B
20201204|AMOT|100|300|B
20201204|AMP|1300|2400|B
20201204|AMPE|9024|9149|B
20201204|AMPH|900|1000|B
20201204|AMPY|100|100|B
20201204|AMRB|0|100|B
20201204|AMRC|400|400|B
20201204|AMRH|0|200|B
20201204|AMRK|100|100|B
20201204|AMRN|9773|14850|B
20201204|AMRS|14710|36092|B
20201204|AMRX|2400|2700|B
20201204|AMSC|100|900|B
20201204|AMSF|300|600|B
20201204|AMST|0|100|B
20201204|AMT|5455|9702|B
20201204|AMTI|800|1200|B
20201204|AMTX|1300|1300|B
20201204|AMWD|300|300|B
20201204|AMWL|7612|21353|B
20201204|AMX|10903|24551|B
20201204|AMZN|1352|2472|B
20201204|AN|1700|3600|B
20201204|ANAB|200|200|B
20201204|ANAT|0|100|B
20201204|ANCN|0|100|B
20201204|ANDE|300|300|B
20201204|ANET|2700|2800|B
20201204|ANEW|100|100|B
20201204|ANF|3237|4237|B
20201204|ANGI|7487|8897|B
20201204|ANGL|4188|12834|B
20201204|ANGO|400|800|B
20201204|ANH|15011|15878|B
20201204|ANIK|500|500|B
20201204|ANIX|400|600|B
20201204|ANNX|100|400|B
20201204|ANPC|300|500|B
20201204|ANSS|500|1200|B
20201204|ANTM|900|1400|B
20201204|ANVS|0|100|B
20201204|AOD|0|300|B
20201204|AOK|149|149|B
20201204|AOM|400|400|B
20201204|AON|2913|6235|B
20201204|AONE|200|200|B
20201204|AOR|398|398|B
20201204|AOS|1510|5995|B
20201204|AOSL|600|700|B
20201204|AOUT|100|301|B
20201204|APA|29926|53700|B
20201204|APAM|860|1160|B
20201204|APD|3303|4904|B
20201204|APDN|1200|1300|B
20201204|APEN|600|600|B
20201204|APG|2000|11680|B
20201204|APH|1761|3261|B
20201204|APHA|31379|35280|B
20201204|API|3800|4246|B
20201204|APLE|5100|8740|B
20201204|APLS|1000|2400|B
20201204|APLT|1037|1037|B
20201204|APO|4409|4809|B
20201204|APO-A|200|200|B
20201204|APOG|900|1900|B
20201204|APOP|400|400|B
20201204|APPF|300|400|B
20201204|APPN|6700|7200|B
20201204|APPS|3017|4617|B
20201204|APRE|200|400|B
20201204|APRN|920|1120|B
20201204|APSG=|0|300|B
20201204|APT|1100|3200|B
20201204|APTO|1600|6164|B
20201204|APTS|600|3506|B
20201204|APTV|2000|3900|B
20201204|APTX|900|1400|B
20201204|APWC|1400|4600|B
20201204|APXT|1146|3502|B
20201204|APXTW|400|500|B
20201204|APYX|100|100|B
20201204|AQB|10300|16720|B
20201204|AQN|600|2900|B
20201204|AQST|700|700|B
20201204|AQUA|1198|9099|B
20201204|AR|126117|195393|B
20201204|ARA|527|811|B
20201204|ARAV|100|100|B
20201204|ARAY|2000|2200|B
20201204|ARC|800|1000|B
20201204|ARCB|400|600|B
20201204|ARCC|5510|9597|B
20201204|ARCE|300|700|B
20201204|ARCH|600|1100|B
20201204|ARCO|3900|15356|B
20201204|ARCT|3053|4053|B
20201204|ARDX|1655|1955|B
20201204|ARE|1700|2300|B
20201204|AREC|100|100|B
20201204|ARES|500|1200|B
20201204|ARGD|0|300|B
20201204|ARGO|700|1500|B
20201204|ARGT|0|200|B
20201204|ARGX|700|900|B
20201204|ARI|1500|4000|B
20201204|ARKF|1192|5554|B
20201204|ARKG|82985|83485|B
20201204|ARKK|19727|19727|B
20201204|ARKQ|2704|2804|B
20201204|ARKW|22772|22872|B
20201204|ARLO|1300|2777|B
20201204|ARLP|700|2300|B
20201204|ARMK|1808|4365|B
20201204|ARNA|1034|1334|B
20201204|ARNC|1300|6618|B
20201204|AROC|8196|16396|B
20201204|AROW|100|100|B
20201204|ARPO|400|600|B
20201204|ARQT|0|100|B
20201204|ARR|5869|21198|B
20201204|ARRY|8476|34655|B
20201204|ARTL|500|500|B
20201204|ARVN|1200|1520|B
20201204|ARW|500|2319|B
20201204|ARWR|5313|7400|B
20201204|ASA|0|100|B
20201204|ASAN|3112|6839|B
20201204|ASAQ|0|200|B
20201204|ASB|3500|9124|B
20201204|ASC|300|400|B
20201204|ASEA|215|215|B
20201204|ASG|100|100|B
20201204|ASGI|100|100|B
20201204|ASGN|1660|1960|B
20201204|ASH|400|1357|B
20201204|ASHR|10172|22962|B
20201204|ASIX|200|300|B
20201204|ASLN|100|200|B
20201204|ASMB|1500|1800|B
20201204|ASML|2700|3300|B
20201204|ASND|500|600|B
20201204|ASO|2630|9930|B
20201204|ASPN|200|200|B
20201204|ASPS|100|100|B
20201204|ASPU|0|1600|B
20201204|ASR|300|300|B
20201204|ASRT|78530|78630|B
20201204|ASTC|260|2460|B
20201204|ASTE|100|800|B
20201204|ASX|2747|16338|B
20201204|AT|300|500|B
20201204|ATCO|1861|2861|B
20201204|ATCO-I|200|200|B
20201204|ATCX|100|900|B
20201204|ATEC|2300|6093|B
20201204|ATEN|874|2571|B
20201204|ATEX|300|500|B
20201204|ATGE|800|900|B
20201204|ATH|10318|11350|B
20201204|ATHA|300|700|B
20201204|ATHE|600|700|B
20201204|ATHM|400|600|B
20201204|ATHX|10686|11386|B
20201204|ATI|7431|15649|B
20201204|ATKR|699|2299|B
20201204|ATLO|100|100|B
20201204|ATNF|200|200|B
20201204|ATNFW|0|4800|B
20201204|ATNI|103|103|B
20201204|ATNM|400|1757|B
20201204|ATNX|1400|3426|B
20201204|ATO|4300|7112|B
20201204|ATOM|100|100|B
20201204|ATR|200|200|B
20201204|ATRA|4300|7971|B
20201204|ATRC|600|700|B
20201204|ATRO|0|540|B
20201204|ATRS|3625|8402|B
20201204|ATSG|200|300|B
20201204|ATUS|23340|55769|B
20201204|ATVI|12453|31752|B
20201204|ATXI|100|100|B
20201204|AU|4600|10288|B
20201204|AUB|300|900|B
20201204|AUBAP|600|600|B
20201204|AUMN|100|1800|B
20201204|AUPH|1978|3078|B
20201204|AUSF|700|700|B
20201204|AUTL|100|100|B
20201204|AUTO|100|300|B
20201204|AUY|55348|65541|B
20201204|AVA|300|600|B
20201204|AVAL|201|1301|B
20201204|AVAN|500|500|B
20201204|AVAV|200|200|B
20201204|AVB|1500|2000|B
20201204|AVCT|0|200|B
20201204|AVCTW|2200|2200|B
20201204|AVD|200|200|B
20201204|AVDL|901|1201|B
20201204|AVEO|700|800|B
20201204|AVGO|2300|5600|B
20201204|AVGR|593695|691805|B
20201204|AVID|4150|7950|B
20201204|AVIR|500|1900|B
20201204|AVLR|1800|2200|B
20201204|AVNS|1100|1700|B
20201204|AVNT|600|800|B
20201204|AVNW|0|200|B
20201204|AVO|100|500|B
20201204|AVRO|700|1500|B
20201204|AVSF|0|300|B
20201204|AVT|1702|3202|B
20201204|AVTR|8088|29291|B
20201204|AVUV|200|200|B
20201204|AVXL|6300|7900|B
20201204|AVY|1176|1276|B
20201204|AVYA|8759|12408|B
20201204|AWF|100|300|B
20201204|AWH|100|200|B
20201204|AWI|655|955|B
20201204|AWK|3617|8235|B
20201204|AWP|300|5238|B
20201204|AWR|0|400|B
20201204|AWRE|100|100|B
20201204|AX|200|800|B
20201204|AXAS|752|752|B
20201204|AXDX|1630|2230|B
20201204|AXGN|1000|2400|B
20201204|AXL|6586|13150|B
20201204|AXLA|100|200|B
20201204|AXNX|1625|1725|B
20201204|AXP|18204|24709|B
20201204|AXS|800|1500|B
20201204|AXS-E|0|500|B
20201204|AXSM|400|800|B
20201204|AXTA|4497|6575|B
20201204|AXTI|700|6046|B
20201204|AXU|100|100|B
20201204|AY|300|1549|B
20201204|AYI|1500|1800|B
20201204|AYLA|0|200|B
20201204|AYRO|2099|2699|B
20201204|AYTU|4801|4801|B
20201204|AYX|4900|7800|B
20201204|AZEK|12345|13445|B
20201204|AZN|16571|47577|B
20201204|AZO|423|423|B
20201204|AZPN|1499|4038|B
20201204|AZRE|100|200|B
20201204|AZRX|0|1000|B
20201204|AZUL|1996|3819|B
20201204|AZZ|400|400|B
20201204|B|800|1100|B
20201204|BA|44603|84196|B
