DATE|SYMBOL|SHORT VOLUME|TOTAL VOLUME|MARKET
20201231|A|4000|6500|B
20201231|AA|18435|35566|B
20201231|AAAU|6700|10900|B
20201231|AACQ|100|726|B
20201231|AACQW|500|600|B
20201231|AAIC|0|100|B
20201231|AAL|136159|244697|B
20201231|AAN|824|1294|B
20201231|AAOI|3094|6163|B
20201231|AAON|681|981|B
20201231|AAP|4338|5538|B
20201231|AAPL|95350|198237|B
20201231|AAT|600|600|B
20201231|AAU|29767|32369|B
20201231|AAWW|200|400|B
20201231|AAXJ|14225|17229|B
20201231|AAXN|1400|1700|B
20201231|AB|100|600|B
20201231|ABB|4361|5463|B
20201231|ABBV|7185|14985|B
20201231|ABC|400|900|B
20201231|ABCB|300|900|B
20201231|ABCL|7624|8946|B
20201231|ABCM|300|300|B
20201231|ABEO|5376|5576|B
20201231|ABEV|21900|29449|B
20201231|ABG|1100|1100|B
20201231|ABIO|2346|3046|B
20201231|ABM|500|500|B
20201231|ABMD|900|1100|B
20201231|ABNB|3918|5528|B
20201231|ABR|1000|4520|B
20201231|ABST|100|100|B
20201231|ABT|10194|27670|B
20201231|ABTX|400|900|B
20201231|ABUS|13760|15491|B
20201231|ACA|400|800|B
20201231|ACAC|0|400|B
20201231|ACACU|200|200|B
20201231|ACAD|1270|3500|B
20201231|ACAM|18256|22254|B
20201231|ACB|10374|14772|B
20201231|ACBI|200|500|B
20201231|ACC|900|900|B
20201231|ACCD|3300|3600|B
20201231|ACCO|1085|2185|B
20201231|ACEL|1200|1700|B
20201231|ACER|100|100|B
20201231|ACES|200|200|B
20201231|ACET|100|200|B
20201231|ACGL|11177|12177|B
20201231|ACH|300|1300|B
20201231|ACHC|1023|1823|B
20201231|ACI|3300|6392|B
20201231|ACIA|8500|12138|B
20201231|ACIC+|0|1900|B
20201231|ACIC=|0|100|B
20201231|ACIO|500|500|B
20201231|ACIU|1400|1400|B
20201231|ACIW|200|2400|B
20201231|ACLS|200|200|B
20201231|ACM|3546|16646|B
20201231|ACMR|300|400|B
20201231|ACN|2300|4400|B
20201231|ACOR|6200|6200|B
20201231|ACP|700|700|B
20201231|ACRE|300|300|B
20201231|ACRS|3000|6500|B
20201231|ACRX|3651|3651|B
20201231|ACST|4248|6448|B
20201231|ACTCU|0|1500|B
20201231|ACTCW|0|200|B
20201231|ACTG|600|1000|B
20201231|ACTV|2000|2000|B
20201231|ACV|300|400|B
20201231|ACWF|100|100|B
20201231|ACWI|34574|43098|B
20201231|ACWX|19296|27648|B
20201231|ACY|46958|66361|B
20201231|ADAP|2724|3628|B
20201231|ADBE|2834|7226|B
20201231|ADC|939|1359|B
20201231|ADCT|2500|2800|B
20201231|ADES|100|100|B
20201231|ADI|6951|9451|B
20201231|ADIL|600|700|B
20201231|ADM|11445|13914|B
20201231|ADMA|11597|14572|B
20201231|ADMP|19327|24245|B
20201231|ADMS|200|200|B
20201231|ADNT|2249|2649|B
20201231|ADOCR|600|600|B
20201231|ADP|4895|5295|B
20201231|ADPT|1300|1400|B
20201231|ADS|1300|1400|B
20201231|ADSK|2352|3352|B
20201231|ADT|3200|18315|B
20201231|ADTN|1051|1451|B
20201231|ADTX|400|400|B
20201231|ADUS|300|400|B
20201231|ADV|500|1600|B
20201231|ADVM|1400|3255|B
20201231|ADVWW|1300|5700|B
20201231|ADX|0|200|B
20201231|ADXS|231|14031|B
20201231|AE|300|300|B
20201231|AEE|410|1710|B
20201231|AEF|100|200|B
20201231|AEG|2713|6013|B
20201231|AEGN|100|100|B
20201231|AEHL|500|600|B
20201231|AEHR|500|500|B
20201231|AEIS|500|800|B
20201231|AEL|1634|2972|B
20201231|AEM|1200|1400|B
20201231|AEMD|8750|14952|B
20201231|AENZ|200|200|B
20201231|AEO|9086|17959|B
20201231|AEP|9283|12880|B
20201231|AEPPZ|100|464|B
20201231|AER|3285|10770|B
20201231|AERI|401|697|B
20201231|AES|19839|28738|B
20201231|AESE|200|300|B
20201231|AEY|470|470|B
20201231|AEZS|2000|2000|B
20201231|AFG|700|4000|B
20201231|AFGC|100|200|B
20201231|AFI|0|500|B
20201231|AFIB|200|200|B
20201231|AFIN|1100|1200|B
20201231|AFINO|0|100|B
20201231|AFL|3435|4835|B
20201231|AFMD|2400|2800|B
20201231|AFYA|1200|2200|B
20201231|AG|6521|13900|B
20201231|AGBAW|567|667|B
20201231|AGCO|2016|2616|B
20201231|AGCUU|159|859|B
20201231|AGD|300|400|B
20201231|AGEN|900|1945|B
20201231|AGFS|100|100|B
20201231|AGG|13089|24563|B
20201231|AGI|7720|14603|B
20201231|AGIO|2385|2885|B
20201231|AGMH|0|100|B
20201231|AGNC|20654|33174|B
20201231|AGO|600|700|B
20201231|AGO-E|0|300|B
20201231|AGQ|0|3200|B
20201231|AGR|200|400|B
20201231|AGRO|600|1800|B
20201231|AGRX|6864|8544|B
20201231|AGS|400|1100|B
20201231|AGTC|100|740|B
20201231|AGX|100|100|B
20201231|AGYS|100|200|B
20201231|AHACU|200|200|B
20201231|AHACW|300|300|B
20201231|AHC|100|100|B
20201231|AHCO|1300|4791|B
20201231|AHH|1256|1456|B
20201231|AHPI|300|2403|B
20201231|AHT|3100|5800|B
20201231|AHT-H|100|100|B
20201231|AHT-I|200|200|B
20201231|AI|9618|11123|B
20201231|AIF|100|100|B
20201231|AIG|21199|49945|B
20201231|AIH|584|784|B
20201231|AIHS|300|838|B
20201231|AIKI|55004|94851|B
20201231|AIM|3600|5100|B
20201231|AIMC|800|900|B
20201231|AINC|74781|84802|B
20201231|AINV|2500|2900|B
20201231|AIO|0|393|B
20201231|AIQ|0|126|B
20201231|AIR|1100|1400|B
20201231|AIRC|1998|5810|B
20201231|AIRG|900|900|B
20201231|AIRT|5130|6330|B
20201231|AIRTW|75442|90057|B
20201231|AIT|100|100|B
20201231|AIV|39425|51337|B
20201231|AIZ|500|500|B
20201231|AIZN|200|200|B
20201231|AJAX|500|700|B
20201231|AJAX=|372|3824|B
20201231|AJG|1300|2100|B
20201231|AJRD|600|2494|B
20201231|AJX|100|200|B
20201231|AKAM|2000|3000|B
20201231|AKBA|8866|15430|B
20201231|AKER|500|700|B
20201231|AKR|3216|3976|B
20201231|AKRO|500|500|B
20201231|AKTS|1000|1100|B
20201231|AKUS|0|200|B
20201231|AL|1100|1600|B
20201231|AL-A|100|100|B
20201231|ALAC|1100|2000|B
20201231|ALACR|5033|5033|B
20201231|ALACW|0|300|B
20201231|ALB|2731|3031|B
20201231|ALBO|100|506|B
20201231|ALC|5918|6618|B
20201231|ALDX|1800|2900|B
20201231|ALE|300|300|B
20201231|ALEC|900|1200|B
20201231|ALEX|700|800|B
20201231|ALG|100|300|B
20201231|ALGM|5100|6600|B
20201231|ALGN|500|500|B
20201231|ALGS|100|100|B
20201231|ALGT|600|800|B
20201231|ALJJ|0|200|B
20201231|ALK|400|2300|B
20201231|ALKS|1400|1900|B
20201231|ALL|1600|2500|B
20201231|ALL-G|200|200|B
20201231|ALLE|800|2301|B
20201231|ALLK|200|700|B
20201231|ALLO|4661|5276|B
20201231|ALLT|0|300|B
20201231|ALLY|6125|13325|B
20201231|ALLY-A|200|200|B
20201231|ALNA|1500|2840|B
20201231|ALNY|1300|1400|B
20201231|ALPN|300|500|B
20201231|ALRM|300|500|B
20201231|ALRN|4156|4556|B
20201231|ALRS|0|100|B
20201231|ALSK|5550|5550|B
20201231|ALSN|1100|3000|B
20201231|ALT|1300|2000|B
20201231|ALTA|0|100|B
20201231|ALTG|200|200|B
20201231|ALTG+|700|9628|B
20201231|ALTM|1300|1700|B
20201231|ALTR|624|1024|B
20201231|ALTY|0|100|B
20201231|ALUS|200|200|B
20201231|ALUS+|0|705|B
20201231|ALV|900|1100|B
20201231|ALVR|300|400|B
20201231|ALXN|3935|11875|B
20201231|ALXO|100|200|B
20201231|AM|11521|20406|B
20201231|AMAT|9315|18719|B
20201231|AMBA|0|300|B
20201231|AMBC|886|1086|B
20201231|AMBO|300|300|B
20201231|AMC|46509|67468|B
20201231|AMCI|700|1296|B
20201231|AMCIW|2061|5587|B
20201231|AMCR|26238|58332|B
20201231|AMCX|1400|1800|B
20201231|AMD|20158|39501|B
20201231|AME|1500|2850|B
20201231|AMED|700|800|B
20201231|AMEH|100|500|B
20201231|AMG|200|200|B
20201231|AMGN|1700|3145|B
20201231|AMH|5203|11824|B
20201231|AMH-E|0|100|B
20201231|AMJ|13945|16445|B
20201231|AMK|100|400|B
20201231|AMKR|1576|1876|B
20201231|AMLP|55710|57912|B
20201231|AMN|600|600|B
20201231|AMNB|100|100|B
20201231|AMOT|0|100|B
20201231|AMP|700|1000|B
20201231|AMPE|5561|6888|B
20201231|AMPH|400|500|B
20201231|AMPY|763|1163|B
20201231|AMRC|300|300|B
20201231|AMRK|0|100|B
20201231|AMRN|26039|35062|B
20201231|AMRS|10512|17464|B
20201231|AMRX|2919|5119|B
20201231|AMSC|2800|3300|B
20201231|AMSWA|300|300|B
20201231|AMT|4012|9097|B
20201231|AMTI|0|115|B
20201231|AMTX|0|577|B
20201231|AMWD|200|200|B
20201231|AMWL|4840|5440|B
20201231|AMX|7819|18632|B
20201231|AMZA|100|100|B
20201231|AMZN|2390|5293|B
20201231|AN|1400|1600|B
20201231|ANAB|500|3400|B
20201231|ANAT|100|100|B
20201231|ANDAW|1600|3000|B
20201231|ANDE|200|300|B
20201231|ANET|1300|2400|B
20201231|ANF|4007|6424|B
20201231|ANGI|8600|12427|B
20201231|ANGL|6728|8228|B
20201231|ANGO|400|700|B
20201231|ANH|927|3127|B
20201231|ANIK|300|300|B
20201231|ANIP|100|100|B
20201231|ANIX|100|200|B
20201231|ANNX|700|3500|B
20201231|ANSS|800|1000|B
20201231|ANTE|23300|40956|B
20201231|ANTM|1300|1700|B
20201231|ANVS|100|100|B
20201231|ANY|147|147|B
20201231|AOA|100|100|B
20201231|AOD|1900|1900|B
20201231|AOK|100|100|B
20201231|AOM|500|500|B
20201231|AON|1865|1865|B
20201231|AOR|100|100|B
20201231|AOS|2600|5140|B
20201231|AOSL|100|100|B
20201231|APA|24834|59714|B
20201231|APAM|600|600|B
20201231|APD|1008|2108|B
20201231|APDN|100|200|B
20201231|APEI|100|300|B
20201231|APEN|0|200|B
20201231|APG|2331|4831|B
20201231|APH|2418|8218|B
20201231|APHA|27146|57981|B
20201231|API|5400|6760|B
20201231|APLE|3349|6455|B
20201231|APLS|1900|2100|B
20201231|APLT|800|900|B
20201231|APM|0|600|B
20201231|APO|600|2900|B
20201231|APO-A|100|100|B
20201231|APOG|1600|2100|B
20201231|APOP|200|400|B
20201231|APPF|300|400|B
20201231|APPN|1900|2200|B
20201231|APPS|2500|3525|B
20201231|APRE|3019|3719|B
20201231|APRN|4200|5700|B
20201231|APSG|400|500|B
20201231|APT|1982|2182|B
20201231|APTO|1900|4492|B
20201231|APTS|1490|1490|B
20201231|APTV|1900|2600|B
20201231|APTX|1100|1400|B
20201231|APVO|0|100|B
20201231|APWC|338|1338|B
