DATE|SYMBOL|SHORT VOLUME|TOTAL VOLUME|MARKET
20210119|A|5253|9789|B
20210119|AA|11068|33323|B
20210119|AAAU|8000|8000|B
20210119|AACQ|1000|1850|B
20210119|AACQW|0|200|B
20210119|AAIC|2100|2200|B
20210119|AAL|168904|237328|B
20210119|AAN|1900|2508|B
20210119|AAOI|2900|4125|B
20210119|AAON|200|200|B
20210119|AAP|2900|2900|B
20210119|AAPL|128862|350037|B
20210119|AAT|1200|1200|B
20210119|AAU|14100|27334|B
20210119|AAWW|300|600|B
20210119|AAXJ|11564|34281|B
20210119|AAXN|4047|5247|B
20210119|AB|808|1108|B
20210119|ABB|8013|15895|B
20210119|ABBV|18419|27174|B
20210119|ABC|6041|8741|B
20210119|ABCB|848|3848|B
20210119|ABCL|14761|20359|B
20210119|ABEO|34751|79796|B
20210119|ABEQ|100|100|B
20210119|ABEV|108249|288739|B
20210119|ABG|100|900|B
20210119|ABIO|0|196|B
20210119|ABM|1800|2100|B
20210119|ABMD|500|1100|B
20210119|ABNB|13284|18524|B
20210119|ABR|7208|8808|B
20210119|ABST|1000|1100|B
20210119|ABT|7908|11024|B
20210119|ABUS|5145|10945|B
20210119|ACA|100|100|B
20210119|ACACU|0|141|B
20210119|ACACW|0|200|B
20210119|ACAD|1100|2700|B
20210119|ACAM|1900|6515|B
20210119|ACAMU|100|200|B
20210119|ACAMW|100|700|B
20210119|ACB|31801|47483|B
20210119|ACBI|400|400|B
20210119|ACC|900|2200|B
20210119|ACCD|3103|5403|B
20210119|ACCO|2300|4562|B
20210119|ACEL|795|795|B
20210119|ACER|3591|8391|B
20210119|ACEV|1100|6460|B
20210119|ACEVU|0|200|B
20210119|ACEVW|2000|2667|B
20210119|ACGL|5174|8374|B
20210119|ACH|0|640|B
20210119|ACHC|974|3374|B
20210119|ACHV|300|500|B
20210119|ACI|5263|14365|B
20210119|ACIA|3000|7322|B
20210119|ACIC|0|200|B
20210119|ACIC=|0|400|B
20210119|ACIO|500|500|B
20210119|ACIU|400|620|B
20210119|ACIW|1000|1760|B
20210119|ACLS|3892|9603|B
20210119|ACM|2575|8014|B
20210119|ACMR|1000|3716|B
20210119|ACN|5412|9864|B
20210119|ACNB|300|300|B
20210119|ACND|1296|4199|B
20210119|ACND+|500|1400|B
20210119|ACOR|1723|3823|B
20210119|ACRE|323|823|B
20210119|ACRS|464578|597977|B
20210119|ACRX|89056|169604|B
20210119|ACST|73551|148504|B
20210119|ACTC|17659|51670|B
20210119|ACTCU|400|1300|B
20210119|ACTCW|6500|7970|B
20210119|ACTG|3608|6208|B
20210119|ACWF|300|400|B
20210119|ACWI|18476|22826|B
20210119|ACWV|327|1127|B
20210119|ACWX|21522|57970|B
20210119|ACY|0|100|B
20210119|ADAP|1300|3160|B
20210119|ADBE|4014|13206|B
20210119|ADC|607|1007|B
20210119|ADCT|1900|2100|B
20210119|ADERU|0|700|B
20210119|ADES|561|661|B
20210119|ADI|4200|8138|B
20210119|ADM|16200|31835|B
20210119|ADMA|14700|49720|B
