DATE|SYMBOL|SHORT VOLUME|TOTAL VOLUME|MARKET
20201217|A|3607|8083|B
20201217|AA|11600|83942|B
20201217|AAAU|30500|36800|B
20201217|AACQ|1300|2200|B
20201217|AACQU|0|1300|B
20201217|AACQW|1600|2000|B
20201217|AAIC|200|200|B
20201217|AAL|117177|186312|B
20201217|AAME|100|100|B
20201217|AAN|1647|3602|B
20201217|AAOI|600|1614|B
20201217|AAP|4016|5740|B
20201217|AAPL|707008|1055081|B
20201217|AAT|200|2700|B
20201217|AAU|2100|2100|B
20201217|AAWW|700|800|B
20201217|AAXJ|4212|4312|B
20201217|AAXN|1600|4600|B
20201217|AB|100|200|B
20201217|ABB|1300|3000|B
20201217|ABBV|13811|37180|B
20201217|ABC|2300|9800|B
20201217|ABCB|300|700|B
20201217|ABCL|3300|5415|B
20201217|ABCM|0|100|B
20201217|ABEO|3139|20158|B
20201217|ABEV|43591|94329|B
20201217|ABG|400|400|B
20201217|ABM|2300|3285|B
20201217|ABMD|1400|1700|B
20201217|ABNB|20802|29610|B
20201217|ABR|1800|3957|B
20201217|ABST|300|300|B
20201217|ABT|4054|13954|B
20201217|ABTX|500|800|B
20201217|ABUS|7000|8593|B
20201217|ACA|1000|1300|B
20201217|ACAD|700|3433|B
20201217|ACAM|0|700|B
20201217|ACB|16423|20023|B
20201217|ACBI|200|500|B
20201217|ACC|1032|1432|B
20201217|ACCD|3622|5029|B
20201217|ACCO|3325|3825|B
20201217|ACEL|995|1695|B
20201217|ACER|500|600|B
20201217|ACES|500|500|B
20201217|ACET|200|200|B
20201217|ACGL|2000|6365|B
20201217|ACH|100|100|B
20201217|ACHC|1400|2200|B
20201217|ACHV|300|900|B
20201217|ACI|4445|8203|B
20201217|ACIA|400|730|B
20201217|ACIO|0|300|B
20201217|ACIU|100|100|B
20201217|ACIW|2100|4923|B
20201217|ACLS|500|700|B
20201217|ACM|4540|10359|B
20201217|ACMR|700|1000|B
20201217|ACN|13738|24688|B
20201217|ACND|0|100|B
20201217|ACOR|1100|1100|B
20201217|ACRE|1100|1579|B
20201217|ACRS|2600|6014|B
20201217|ACRX|2100|3200|B
20201217|ACST|103472|149093|B
20201217|ACTCW|0|200|B
20201217|ACTG|500|1805|B
20201217|ACWI|11836|15630|B
20201217|ACWV|100|422|B
20201217|ACWX|10513|12243|B
20201217|ACY|100|200|B
20201217|ADAP|200|2629|B
20201217|ADBE|1900|5704|B
20201217|ADC|1500|2300|B
20201217|ADCT|2600|2600|B
20201217|ADES|0|200|B
20201217|ADI|2152|8303|B
20201217|ADIL|2400|3642|B
20201217|ADM|8698|12043|B
20201217|ADMA|3706|4251|B
20201217|ADMP|13050|13795|B
20201217|ADNT|1072|4605|B
20201217|ADP|3400|4246|B
20201217|ADPT|1800|6320|B
20201217|ADRE|100|100|B
20201217|ADS|1200|1910|B
20201217|ADSK|2800|3773|B
20201217|ADT|10406|33721|B
20201217|ADTN|0|100|B
20201217|ADTX|1100|1400|B
20201217|ADUS|300|300|B
20201217|ADV|4090|7318|B
20201217|ADVM|7150|9360|B
20201217|ADVWW|200|500|B
20201217|ADXS|21800|29707|B
20201217|AEE|6192|9693|B
20201217|AEF|0|100|B
20201217|AEFC|0|4761|B
20201217|AEG|7300|14300|B
20201217|AEGN|0|100|B
20201217|AEHL|0|100|B
20201217|AEIS|600|600|B
20201217|AEL|1500|2782|B
20201217|AEM|1000|2300|B
20201217|AEMD|16600|22636|B
20201217|AENZ|0|100|B
20201217|AEO|12005|31852|B
20201217|AEP|3095|7347|B
20201217|AEPPL|500|600|B
20201217|AER|1900|7095|B
20201217|AERI|300|600|B
20201217|AES|21175|38976|B
20201217|AESE|400|900|B
20201217|AEYE|700|800|B
20201217|AFB|0|100|B
20201217|AFG|2700|3214|B
20201217|AFI|400|400|B
20201217|AFIB|100|400|B
20201217|AFIN|1700|2032|B
20201217|AFL|5852|9777|B
20201217|AFMD|500|4142|B
20201217|AFT|0|100|B
20201217|AFYA|1100|2432|B
20201217|AG|25201|34923|B
20201217|AGC|100|250|B
20201217|AGCO|2100|4300|B
20201217|AGCUU|100|100|B
