Date,High,Low,Open,Close,Volume,Adj Close
2020-11-30,9.59000015258789,8.079999923706055,9.149999618530273,9.039999961853027,51769900,9.039999961853027
2020-12-01,9.109999656677246,8.029999732971191,9.0,8.069999694824219,28232100,8.069999694824219
2020-12-02,8.979999542236328,8.220000267028809,8.470000267028809,8.640000343322754,29667000,8.640000343322754
2020-12-03,9.220000267028809,8.420000076293945,8.699999809265137,9.069999694824219,18727700,9.069999694824219
2020-12-04,9.699999809265137,8.59000015258789,9.359999656677246,8.600000381469727,43841800,8.600000381469727
2020-12-07,8.75,8.020000457763672,8.59000015258789,8.210000038146973,17199300,8.210000038146973
2020-12-08,8.390000343322754,7.940000057220459,8.079999923706055,8.289999961853027,12462700,8.289999961853027
2020-12-09,8.369999885559082,7.639999866485596,8.329999923706055,7.920000076293945,16275900,7.920000076293945
2020-12-10,8.109999656677246,7.579999923706055,7.599999904632568,8.069999694824219,8287400,8.069999694824219
2020-12-11,8.130000114440918,7.670000076293945,8.079999923706055,7.769999980926514,7163000,7.769999980926514
2020-12-14,7.929999828338623,7.349999904632568,7.929999828338623,7.369999885559082,11455200,7.369999885559082
2020-12-15,7.880000114440918,7.159999847412109,7.440000057220459,7.869999885559082,25450100,7.869999885559082
2020-12-16,10.010000228881836,9.100000381469727,9.899999618530273,9.329999923706055,94878800,9.329999923706055
2020-12-17,9.420000076293945,8.829999923706055,9.350000381469727,8.960000038146973,25716100,8.960000038146973
2020-12-18,9.270000457763672,8.789999961853027,8.949999809265137,8.890000343322754,13003600,8.890000343322754
2020-12-21,8.859999656677246,8.289999961853027,8.539999961853027,8.390000343322754,12966500,8.390000343322754
2020-12-22,8.739999771118164,8.220000267028809,8.470000267028809,8.460000038146973,10715300,8.460000038146973
2020-12-23,9.3100004196167,8.270000457763672,8.550000190734863,8.890000343322754,19249500,8.890000343322754
2020-12-24,8.930000305175781,8.5,8.930000305175781,8.59000015258789,7391900,8.59000015258789
2020-12-28,8.779999732971191,8.329999923706055,8.710000038146973,8.369999885559082,8597800,8.369999885559082
2020-12-29,8.529999732971191,7.900000095367432,8.479999542236328,8.220000267028809,8443200,8.220000267028809
2020-12-30,8.770000457763672,8.149999618530273,8.239999771118164,8.630000114440918,10523100,8.630000114440918
2020-12-31,8.619999885559082,8.229999542236328,8.609999656677246,8.260000228881836,8144700,8.260000228881836
2021-01-04,9.1899995803833,8.399999618530273,8.430000305175781,9.0,17761800,9.0
2021-01-05,9.539999961853027,8.9399995803833,9.119999885559082,9.510000228881836,17399800,9.510000228881836
2021-01-06,12.039999961853027,10.520000457763672,11.020000457763672,10.770000457763672,63201800,10.770000457763672
2021-01-07,12.720000267028809,11.029999732971191,11.869999885559082,11.34000015258789,44603200,11.34000015258789
2021-01-08,11.890000343322754,10.680000305175781,11.380000114440918,11.3100004196167,25155700,11.3100004196167
2021-01-11,12.720000267028809,11.020000457763672,11.050000190734863,12.329999923706055,29367700,12.329999923706055
2021-01-12,13.539999961853027,12.180000305175781,12.680000305175781,13.350000381469727,30589600,13.350000381469727
2021-01-13,15.869999885559082,13.550000190734863,13.84000015258789,15.020000457763672,51322500,15.020000457763672
2021-01-14,19.40999984741211,15.460000038146973,15.460000038146973,18.559999465942383,82216400,18.559999465942383
2021-01-15,22.610000610351562,18.56999969482422,21.579999923706055,19.700000762939453,98224400,19.700000762939453
2021-01-19,20.200000762939453,17.399999618530273,19.170000076293945,20.09000015258789,43118500,20.09000015258789
2021-01-20,19.959999084472656,18.5,19.389999389648438,18.790000915527344,26242300,18.790000915527344
2021-01-21,18.3799991607666,17.170000076293945,18.059999465942383,17.920000076293945,25972100,17.920000076293945
2021-01-22,18.549999237060547,17.0,17.040000915527344,18.020000457763672,20858400,18.020000457763672
2021-01-25,18.299999237060547,15.600000381469727,17.780000686645508,17.18000030517578,26222800,17.18000030517578
2021-01-26,19.850000381469727,18.0,18.270000457763672,19.030000686645508,34360300,19.030000686645508
2021-01-27,21.5,17.56999969482422,17.799999237060547,18.549999237060547,37553400,18.549999237060547
2021-01-28,20.729999542236328,18.43000030517578,19.010000228881836,18.700000762939453,26265300,18.700000762939453
2021-01-29,20.420000076293945,17.920000076293945,18.829999923706055,18.100000381469727,29193900,18.100000381469727
2021-02-01,19.479999542236328,17.780000686645508,19.0,19.100000381469727,20854700,19.100000381469727
2021-02-02,24.079999923706055,19.299999237060547,19.760000228881836,23.489999771118164,63160700,23.489999771118164
2021-02-03,28.860000610351562,24.700000762939453,25.459999084472656,26.309999465942383,83712200,26.309999465942383
2021-02-04,27.399999618530273,23.799999237060547,25.549999237060547,26.780000686645508,33097900,26.780000686645508
2021-02-05,27.350000381469727,25.610000610351562,27.1299991607666,25.719999313354492,21472800,25.719999313354492
2021-02-08,30.600000381469727,25.950000762939453,26.34000015258789,30.09000015258789,37459500,30.09000015258789
2021-02-09,45.4900016784668,34.2599983215332,35.18000030517578,42.349998474121094,133491300,42.349998474121094
2021-02-10,67.0,47.0,65.83000183105469,63.90999984741211,199442400,63.90999984741211
2021-02-11,55.0099983215332,31.219999313354492,55.0099983215332,32.15999984741211,214388200,32.15999984741211
2021-02-12,35.40999984741211,28.209999084472656,29.260000228881836,29.0,121052600,29.0
