Date,High,Low,Open,Close,Volume,Adj Close
2020-11-30,53.720001220703125,49.08000183105469,53.5,52.36000061035156,24757400,52.36000061035156
2020-12-01,52.65999984741211,49.939998626708984,52.35599899291992,50.779998779296875,15613500,50.779998779296875
2020-12-02,51.4900016784668,48.41999816894531,49.36000061035156,51.099998474121094,11952600,51.099998474121094
2020-12-03,51.84000015258789,49.54999923706055,50.099998474121094,50.060001373291016,14833500,50.060001373291016
2020-12-04,50.95000076293945,49.08000183105469,50.24300003051758,49.25,13044000,49.25
2020-12-07,50.58000183105469,47.630001068115234,49.40999984741211,47.93000030517578,15649000,47.93000030517578
2020-12-08,50.904998779296875,45.709999084472656,47.4900016784668,50.849998474121094,28733500,50.849998474121094
2020-12-09,53.439998626708984,48.33000183105469,50.099998474121094,48.939998626708984,36523000,48.939998626708984
2020-12-10,50.16999816894531,47.7760009765625,48.33000183105469,50.11000061035156,13172800,50.11000061035156
2020-12-11,51.29999923706055,48.94300079345703,49.970001220703125,50.09000015258789,14363900,50.09000015258789
2020-12-14,51.540000915527344,49.77000045776367,50.97999954223633,50.58000183105469,12597000,50.58000183105469
2020-12-15,51.18000030517578,49.810001373291016,51.150001525878906,50.5,11735700,50.5
2020-12-16,54.34000015258789,50.130001068115234,50.81999969482422,53.79999923706055,26323200,53.79999923706055
2020-12-17,55.470001220703125,52.79999923706055,53.970001220703125,55.20000076293945,21196300,55.20000076293945
2020-12-18,55.97999954223633,52.130001068115234,55.16999816894531,53.900001525878906,21257500,53.900001525878906
2020-12-21,54.2400016784668,51.79999923706055,51.95000076293945,53.34000015258789,12148000,53.34000015258789
2020-12-22,54.400001525878906,50.880001068115234,53.849998474121094,52.400001525878906,12317800,52.400001525878906
2020-12-23,54.73099899291992,51.40999984741211,52.57600021362305,53.88999938964844,13863800,53.88999938964844
2020-12-24,54.48699951171875,51.95000076293945,54.0,52.11000061035156,6275300,52.11000061035156
2020-12-28,52.619998931884766,48.560001373291016,52.36000061035156,48.959999084472656,15618600,48.959999084472656
2020-12-29,49.5,47.279998779296875,49.040000915527344,48.11000061035156,13393800,48.11000061035156
2020-12-30,49.9900016784668,47.75,48.060001373291016,48.95000076293945,9497200,48.95000076293945
2020-12-31,48.95000076293945,46.52000045776367,48.89799880981445,46.560001373291016,14535100,46.560001373291016
2021-01-04,47.22999954223633,44.5,47.0,44.86000061035156,14106500,44.86000061035156
2021-01-05,47.779998779296875,44.104000091552734,44.349998474121094,47.58000183105469,15146800,47.58000183105469
2021-01-06,51.79999923706055,47.91999816894531,51.34199905395508,48.994998931884766,40876800,48.994998931884766
2021-01-07,50.400001525878906,49.21500015258789,50.060001373291016,49.77000045776367,13108800,49.77000045776367
2021-01-08,52.619998931884766,49.90999984741211,50.310001373291016,52.0,18217400,52.0
2021-01-11,54.29999923706055,49.810001373291016,50.900001525878906,53.599998474121094,14488700,53.599998474121094
2021-01-12,55.58000183105469,52.709999084472656,53.91999816894531,53.38999938964844,17054900,53.38999938964844
2021-01-13,55.22999954223633,52.619998931884766,53.5099983215332,54.630001068115234,11517600,54.630001068115234
2021-01-14,56.77000045776367,54.599998474121094,55.06999969482422,54.91999816894531,11362000,54.91999816894531
2021-01-15,55.029998779296875,51.70000076293945,54.5099983215332,53.70000076293945,9997900,53.70000076293945
2021-01-19,53.91999816894531,50.779998779296875,53.83000183105469,51.290000915527344,16063800,51.290000915527344
2021-01-20,54.099998474121094,52.06999969482422,53.92499923706055,53.18000030517578,11507500,53.18000030517578
2021-01-21,54.44499969482422,52.65999984741211,53.58000183105469,53.560001373291016,8633700,53.560001373291016
2021-01-22,53.560001373291016,51.75,52.88999938964844,52.529998779296875,9209300,52.529998779296875
2021-01-25,53.63999938964844,49.68000030517578,52.959999084472656,51.290000915527344,13377600,51.290000915527344
2021-01-26,56.52000045776367,52.849998474121094,53.68000030517578,54.060001373291016,24225800,54.060001373291016
2021-01-27,56.689998626708984,52.09000015258789,53.630001068115234,54.27000045776367,19397200,54.27000045776367
2021-01-28,57.88999938964844,52.75,54.0099983215332,56.16999816894531,21573800,56.16999816894531
2021-01-29,57.540000915527344,52.61000061035156,56.9900016784668,54.11000061035156,16429400,54.11000061035156
2021-02-01,55.75,53.141998291015625,54.540000915527344,54.63999938964844,11008700,54.63999938964844
2021-02-02,60.95000076293945,57.41999816894531,58.459999084472656,59.310001373291016,31613900,59.310001373291016
2021-02-03,60.849998474121094,58.38999938964844,60.09000015258789,60.11000061035156,12745100,60.11000061035156
2021-02-04,63.16999816894531,60.840999603271484,62.33000183105469,63.15999984741211,16945000,63.15999984741211
2021-02-05,64.51000213623047,62.40999984741211,63.900001525878906,63.869998931884766,16462700,63.869998931884766
2021-02-08,64.77999877929688,60.58000183105469,64.72000122070312,61.970001220703125,19914900,61.970001220703125
2021-02-09,63.689998626708984,61.709999084472656,62.36199951171875,62.130001068115234,11989800,62.130001068115234
2021-02-10,63.81999969482422,61.02000045776367,62.84000015258789,62.709999084472656,10321400,62.709999084472656
2021-02-11,62.54800033569336,58.63999938964844,62.2400016784668,59.189998626708984,14585800,59.189998626708984
2021-02-12,61.16999816894531,59.20000076293945,59.2599983215332,61.06999969482422,7583700,61.06999969482422
