Date,High,Low,Open,Close,Volume,Adj Close
2021-01-11,20.649999618530273,19.010000228881836,19.40999984741211,19.940000534057617,14927600,19.940000534057617
2021-01-12,20.399999618530273,19.31999969482422,19.959999084472656,19.950000762939453,7060700,19.950000762939453
2021-01-13,38.650001525878906,20.030000686645508,20.420000076293945,31.399999618530273,144501700,31.399999618530273
2021-01-14,43.060001373291016,33.04999923706055,38.09000015258789,39.90999984741211,93717400,39.90999984741211
2021-01-15,40.75,34.0099983215332,38.4900016784668,35.5,46752200,35.5
2021-01-19,45.52000045776367,36.63999938964844,41.54999923706055,39.36000061035156,74721900,39.36000061035156
2021-01-20,41.189998626708984,36.060001373291016,37.369998931884766,39.119998931884766,33471800,39.119998931884766
2021-01-21,44.75,37.0,39.22999954223633,43.029998779296875,57079800,43.029998779296875
2021-01-22,76.76000213623047,42.31999969482422,42.59000015258789,65.01000213623047,196784300,65.01000213623047
2021-01-25,159.17999267578125,61.130001068115234,96.7300033569336,76.79000091552734,177874000,76.79000091552734
2021-01-26,150.0,80.19999694824219,88.55999755859375,147.97999572753906,178588000,147.97999572753906
2021-01-27,380.0,249.0,354.8299865722656,347.510009765625,93396700,347.510009765625
2021-01-28,483.0,112.25,265.0,193.60000610351562,58815800,193.60000610351562
2021-01-29,413.9800109863281,250.0,379.7099914550781,325.0,50259200,325.0
2021-02-01,322.0,212.0,316.55999755859375,225.0,37382200,225.0
2021-02-02,158.0,74.22000122070312,140.75999450683594,90.0,78183100,90.0
2021-02-03,113.4000015258789,85.25,112.01000213623047,92.41000366210938,42698500,92.41000366210938
2021-02-04,91.5,53.33000183105469,91.19000244140625,53.5,62427300,53.5
2021-02-05,95.0,51.09000015258789,54.040000915527344,63.77000045776367,80886300,63.77000045776367
2021-02-08,72.66000366210938,58.02000045776367,72.41000366210938,60.0,25687300,60.0
2021-02-09,57.0,46.52000045776367,56.61000061035156,50.310001373291016,26843100,50.310001373291016
2021-02-10,62.83000183105469,46.54999923706055,50.77000045776367,51.20000076293945,36455000,51.20000076293945
2021-02-11,55.31999969482422,48.220001220703125,50.0099983215332,51.099998474121094,12997400,51.099998474121094
2021-02-12,55.2400016784668,48.04999923706055,50.75,52.400001525878906,14498000,52.400001525878906
