DATE|SYMBOL|SHORT VOLUME|TOTAL VOLUME|MARKET
20210201|A|3589|5392|X
20210201|AA|34248|68259|X
20210201|AAAU|2200|2200|X
20210201|AACQ|11318|21331|X
20210201|AACQW|700|700|X
20210201|AAIC|200|200|X
20210201|AAL|273466|439373|X
20210201|AAN|300|300|X
20210201|AAOI|1278|2682|X
20210201|AAON|100|100|X
20210201|AAP|2700|5100|X
20210201|AAPL|748131|1453530|X
20210201|AAT|600|1315|X
20210201|AAU|25792|26517|X
20210201|AAWW|300|900|X
20210201|AAXJ|10402|17014|X
20210201|AB|500|1000|X
20210201|ABB|8100|11700|X
20210201|ABBV|3520|4320|X
20210201|ABC|4800|6200|X
20210201|ABCB|0|100|X
20210201|ABCL|1800|10212|X
20210201|ABCM|300|600|X
20210201|ABEO|15081|21915|X
20210201|ABEV|549115|611439|X
20210201|ABG|700|3038|X
20210201|ABIO|1656|2626|X
20210201|ABM|500|1300|X
20210201|ABMD|900|1200|X
20210201|ABNB|4863|11541|X
20210201|ABR|800|1600|X
20210201|ABT|7243|13793|X
20210201|ABTX|100|500|X
20210201|ABUS|18600|52529|X
20210201|ACA|300|300|X
20210201|ACAC|100|400|X
20210201|ACACU|200|9306|X
20210201|ACAD|2900|5300|X
20210201|ACB|16456|42104|X
20210201|ACBI|163|163|X
20210201|ACC|700|1200|X
20210201|ACCD|1716|2986|X
20210201|ACCO|100|700|X
20210201|ACER|2000|2600|X
20210201|ACET|200|200|X
20210201|ACEV|2262|7366|X
20210201|ACGL|12167|21067|X
20210201|ACHC|2000|2300|X
20210201|ACHV|0|200|X
20210201|ACI|16931|20730|X
20210201|ACIA|800|800|X
20210201|ACIW|1800|1800|X
20210201|ACKIU|0|400|X
20210201|ACLS|500|700|X
20210201|ACM|2500|3883|X
20210201|ACMR|1600|1800|X
20210201|ACN|3000|4829|X
20210201|ACOR|400|3800|X
20210201|ACP|200|200|X
20210201|ACRS|3516|8546|X
20210201|ACRX|22710|31788|X
20210201|ACST|17593|18693|X
20210201|ACTC|5153|9778|X
20210201|ACTCU|0|200|X
20210201|ACTCW|300|300|X
20210201|ACTG|600|1400|X
20210201|ACWI|74533|94387|X
20210201|ACWV|2044|2744|X
20210201|ACWX|15204|34239|X
20210201|ACY|500|700|X
20210201|ADAP|1200|3800|X
20210201|ADBE|3600|5200|X
20210201|ADC|1488|1788|X
20210201|ADCT|2550|2850|X
20210201|ADERU|400|3900|X
20210201|ADES|200|300|X
20210201|ADI|4400|5638|X
20210201|ADILW|200|200|X
20210201|ADM|7804|9604|X
20210201|ADMA|5901|10301|X
20210201|ADMP|77521|99235|X
20210201|ADMS|400|1351|X
20210201|ADNT|1400|2093|X
20210201|ADP|4000|4400|X
20210201|ADPT|786|2186|X
20210201|ADS|1400|3400|X
20210201|ADSK|2490|4190|X
20210201|ADT|16526|24311|X
20210201|ADTN|400|1137|X
20210201|ADTX|4200|6367|X
20210201|ADUS|100|200|X
20210201|ADV|500|500|X
20210201|ADVM|2599|2699|X
20210201|ADX|400|511|X
