DATE|SYMBOL|SHORT VOLUME|TOTAL VOLUME|MARKET
20201207|A|2000|8500|X
20201207|AA|18665|41865|X
20201207|AAAU|100|100|X
20201207|AACQ|1300|11010|X
20201207|AACQU|0|600|X
20201207|AACQW|700|2003|X
20201207|AAIC|100|100|X
20201207|AAL|444977|918488|X
20201207|AAN|1600|2200|X
20201207|AAOI|1000|1400|X
20201207|AAP|700|1200|X
20201207|AAPL|415115|644610|X
20201207|AAT|400|500|X
20201207|AAU|8100|8100|X
20201207|AAWW|400|500|X
20201207|AAXJ|15662|25976|X
20201207|AAXN|100|200|X
20201207|AB|800|900|X
20201207|ABB|1200|1200|X
20201207|ABBV|17296|19442|X
20201207|ABC|2200|3100|X
20201207|ABCB|300|600|X
20201207|ABEO|5300|7700|X
20201207|ABEV|987268|1172801|X
20201207|ABG|1100|1400|X
20201207|ABIO|100|200|X
20201207|ABM|0|100|X
20201207|ABMD|100|300|X
20201207|ABR|2900|3300|X
20201207|ABT|4600|11952|X
20201207|ABUS|6029|14329|X
20201207|ACA|1000|1000|X
20201207|ACAD|3600|11819|X
20201207|ACAM|1100|1300|X
20201207|ACAMW|0|600|X
20201207|ACB|135879|166520|X
20201207|ACC|0|300|X
20201207|ACCD|4034|17392|X
20201207|ACCO|900|2800|X
20201207|ACEL|600|900|X
20201207|ACER|0|200|X
20201207|ACGL|6771|9980|X
20201207|ACHC|1000|1000|X
20201207|ACHV|400|500|X
20201207|ACI|2100|4970|X
20201207|ACIA|1200|2917|X
20201207|ACIC=|0|400|X
20201207|ACIU|0|500|X
20201207|ACIW|1500|1700|X
20201207|ACLS|100|200|X
20201207|ACM|600|2900|X
20201207|ACMR|500|700|X
20201207|ACN|700|1000|X
20201207|ACND|200|200|X
20201207|ACOR|2300|3200|X
20201207|ACP|100|100|X
20201207|ACRE|3200|5300|X
20201207|ACRS|800|1500|X
20201207|ACRX|6900|7100|X
20201207|ACST|1300|1500|X
20201207|ACTC|200|300|X
20201207|ACTCU|100|100|X
20201207|ACTCW|300|300|X
20201207|ACTG|0|200|X
20201207|ACWI|8500|11850|X
20201207|ACWV|900|1200|X
20201207|ACWX|26443|46605|X
20201207|ADAP|3623|6023|X
20201207|ADBE|986|1786|X
20201207|ADC|500|600|X
20201207|ADCT|723|1023|X
20201207|ADI|2163|2563|X
20201207|ADM|3680|5280|X
20201207|ADMA|9563|11363|X
20201207|ADMP|3000|3000|X
20201207|ADMS|700|700|X
20201207|ADNT|804|2985|X
20201207|ADP|200|600|X
20201207|ADPT|1900|2600|X
20201207|ADRE|100|200|X
20201207|ADS|500|1000|X
20201207|ADSK|792|892|X
20201207|ADT|8100|16300|X
20201207|ADTN|200|200|X
20201207|ADTX|100|100|X
20201207|ADUS|0|100|X
20201207|ADV|0|2300|X
20201207|ADVM|2247|2547|X
20201207|ADVWW|0|1178|X
20201207|ADX|200|500|X
20201207|ADXS|11900|16000|X
20201207|AEB|0|200|X
20201207|AEE|4329|6029|X
20201207|AEG|27760|28360|X
20201207|AEGN|0|100|X
20201207|AEHL|100|100|X
20201207|AEHR|327|327|X
20201207|AEIS|100|2094|X
20201207|AEL|300|2405|X
20201207|AEM|3700|6200|X
20201207|AEMD|200|200|X
20201207|AENZ|100|100|X
20201207|AEO|14210|17110|X
20201207|AEP|2434|2534|X
20201207|AER|2500|4900|X
20201207|AERI|200|700|X
20201207|AES|28680|82233|X
20201207|AESE|1100|1300|X
20201207|AEY|800|1000|X
20201207|AEZS|11690|11690|X
20201207|AFG|400|3000|X
20201207|AFI|600|700|X
20201207|AFIN|100|100|X
20201207|AFL|14495|21681|X
20201207|AFMD|35978|45808|X
20201207|AFYA|200|200|X
20201207|AG|4795|6795|X
20201207|AGCO|400|5920|X
20201207|AGD|0|100|X
20201207|AGE|400|400|X
20201207|AGEN|7900|9200|X
20201207|AGG|22928|28436|X
20201207|AGGY|610|1010|X
20201207|AGI|23666|42951|X
20201207|AGIO|3424|9741|X
20201207|AGLE|100|300|X
20201207|AGM-D|100|100|X
20201207|AGNC|48593|63882|X
20201207|AGNCM|0|400|X
20201207|AGNCN|100|100|X
20201207|AGNCO|800|3028|X
20201207|AGNCP|4662|7912|X
20201207|AGO|1200|2400|X
20201207|AGQ|0|300|X
20201207|AGR|1300|1300|X
20201207|AGRX|4916|7516|X
20201207|AGS|0|500|X
20201207|AGTC|0|100|X
20201207|AGX|100|200|X
20201207|AGYS|100|100|X
20201207|AHAC|0|100|X
20201207|AHACW|0|100|X
20201207|AHCO|1900|4005|X
20201207|AHH|0|100|X
20201207|AHPI|900|1949|X
20201207|AHT|4014|4114|X
20201207|AHT-F|0|200|X
20201207|AHT-H|200|200|X
20201207|AIA|0|4000|X
20201207|AIF|0|104|X
20201207|AIG|14900|36700|X
20201207|AIG+|100|100|X
20201207|AIHS|1700|1900|X
20201207|AIKI|0|100|X
20201207|AIM|25567|34767|X
20201207|AIMC|200|200|X
20201207|AIN|500|500|X
20201207|AINV|300|500|X
20201207|AIO|800|900|X
20201207|AIQ|855|855|X
20201207|AIR|400|900|X
20201207|AIT|100|100|X
20201207|AIV|3100|5430|X
20201207|AIZ|100|200|X
20201207|AJAX=|0|100|X
20201207|AJG|200|300|X
20201207|AJRD|200|300|X
20201207|AKAM|0|6992|X
20201207|AKBA|4300|9100|X
20201207|AKER|0|100|X
20201207|AKR|1000|1200|X
20201207|AKRO|300|1100|X
20201207|AKTS|1200|1500|X
20201207|AKTX|100|100|X
20201207|AKUS|0|100|X
20201207|AL|500|1000|X
20201207|ALAC|100|100|X
20201207|ALACR|3600|3600|X
20201207|ALB|700|1000|X
20201207|ALBO|200|200|X
20201207|ALC|1100|1200|X
20201207|ALDX|500|1900|X
20201207|ALE|200|300|X
20201207|ALEC|500|1100|X
20201207|ALEX|200|200|X
20201207|ALGM|2944|4572|X
20201207|ALGN|100|100|X
20201207|ALGS|200|400|X
20201207|ALGT|200|200|X
20201207|ALIM|400|400|X
20201207|ALIN-E|100|100|X
20201207|ALJJ|0|200|X
20201207|ALK|2000|5400|X
20201207|ALKS|1000|1100|X
20201207|ALL|2100|4437|X
20201207|ALL-H|0|100|X
20201207|ALLE|400|600|X
20201207|ALLK|398|2198|X
20201207|ALLO|12449|28510|X
20201207|ALLY|27328|31228|X
20201207|ALNA|1500|3603|X
20201207|ALNY|400|800|X
20201207|ALOT|100|100|X
20201207|ALPN|0|400|X
20201207|ALRM|1000|1000|X
20201207|ALRN|800|900|X
20201207|ALSK|9220|10020|X
20201207|ALSN|3400|6100|X
20201207|ALT|3300|6100|X
20201207|ALTM|0|400|X
20201207|ALTR|200|300|X
20201207|ALUS|0|100|X
20201207|ALV|500|1600|X
20201207|ALVR|0|849|X
20201207|ALXN|1777|2177|X
20201207|ALXO|1398|1598|X
20201207|AM|10300|18545|X
20201207|AMAT|6000|15097|X
20201207|AMBA|3200|8733|X
20201207|AMBC|0|200|X
20201207|AMBO|100|200|X
20201207|AMC|26344|33394|X
20201207|AMCI|4700|5500|X
20201207|AMCIW|1600|5900|X
20201207|AMCR|48534|55639|X
20201207|AMCX|400|700|X
20201207|AMD|167822|282016|X
20201207|AME|681|981|X
20201207|AMED|200|400|X
20201207|AMEH|100|100|X
20201207|AMG|500|500|X
20201207|AMGN|871|1571|X
20201207|AMH|2700|3900|X
20201207|AMHCW|0|200|X
20201207|AMJ|1400|2100|X
20201207|AMK|100|100|X
20201207|AMKR|2100|3500|X
20201207|AMLP|23491|40391|X
20201207|AMN|1200|2111|X
20201207|AMP|500|600|X
20201207|AMPE|3219|6920|X
20201207|AMPH|0|200|X
20201207|AMPY|2422|2422|X
20201207|AMRC|100|100|X
20201207|AMRN|18600|45550|X
20201207|AMRS|79859|105309|X
20201207|AMRX|500|700|X
20201207|AMSC|100|600|X
20201207|AMSF|100|200|X
20201207|AMSWA|100|400|X
20201207|AMT|700|2202|X
20201207|AMTBB|200|200|X
20201207|AMTI|1000|3740|X
20201207|AMTX|1000|1300|X
20201207|AMWD|100|100|X
20201207|AMWL|1200|1900|X
20201207|AMX|16186|27036|X
20201207|AMZN|100|400|X
20201207|AN|600|1200|X
20201207|ANAB|0|100|X
20201207|ANET|1547|1747|X
20201207|ANF|2356|6500|X
20201207|ANGI|3989|5989|X
20201207|ANGL|7440|8960|X
20201207|ANGO|200|200|X
20201207|ANH|5439|10539|X
20201207|ANH-C|0|200|X
20201207|ANIK|382|782|X
20201207|ANIP|100|100|X
20201207|ANNX|300|300|X
20201207|ANPC|0|500|X
20201207|ANSS|200|822|X
20201207|ANTM|2600|4000|X
20201207|AOD|1000|1200|X
20201207|AON|2314|5020|X
20201207|AOR|200|200|X
20201207|AOS|900|1000|X
20201207|AOSL|1000|3400|X
20201207|AOUT|300|500|X
20201207|AP|200|200|X
20201207|APA|66787|77078|X
20201207|APAM|300|2000|X
