DATE|SYMBOL|SHORT VOLUME|TOTAL VOLUME|MARKET
20210129|A|2200|4949|X
20210129|AA|18500|48412|X
20210129|AAAU|5180|5180|X
20210129|AACQ|3670|11100|X
20210129|AACQW|0|313|X
20210129|AAL|361597|677428|X
20210129|AAN|200|300|X
20210129|AAOI|300|5200|X
20210129|AAON|200|300|X
20210129|AAP|1997|6497|X
20210129|AAPL|491807|803946|X
20210129|AAT|500|1000|X
20210129|AAU|23103|28803|X
20210129|AAWW|2407|3307|X
20210129|AAXJ|14800|17258|X
20210129|AB|800|2300|X
20210129|ABB|5817|11156|X
20210129|ABBV|5200|5800|X
20210129|ABC|1000|2100|X
20210129|ABCB|994|2194|X
20210129|ABCL|3200|7021|X
20210129|ABCM|2500|2500|X
20210129|ABEO|22453|27653|X
20210129|ABEV|1278933|1380642|X
20210129|ABG|800|900|X
20210129|ABIO|0|2700|X
20210129|ABM|5400|5623|X
20210129|ABMD|1800|2800|X
20210129|ABNB|19700|32639|X
20210129|ABR|200|600|X
20210129|ABT|16337|20906|X
20210129|ABTX|600|1200|X
20210129|ABUS|7474|13408|X
20210129|ACA|100|100|X
20210129|ACAC|0|1400|X
20210129|ACACW|0|600|X
20210129|ACAD|1400|2914|X
20210129|ACB|15059|46659|X
20210129|ACC|400|850|X
20210129|ACCD|2395|6895|X
20210129|ACCO|100|500|X
20210129|ACER|0|1500|X
20210129|ACET|0|100|X
20210129|ACEV|1800|3600|X
20210129|ACGL|4300|8800|X
20210129|ACHC|1300|1400|X
20210129|ACHV|300|4788|X
20210129|ACI|20956|28356|X
20210129|ACIA|2410|4806|X
20210129|ACIC|0|1000|X
20210129|ACIC=|0|100|X
20210129|ACIU|345|345|X
20210129|ACIW|3100|3300|X
20210129|ACKIU|0|100|X
20210129|ACLS|917|1217|X
20210129|ACM|2398|3398|X
20210129|ACMR|300|1402|X
20210129|ACN|2000|2200|X
20210129|ACOR|1200|2000|X
20210129|ACRE|200|200|X
20210129|ACRS|1970|3370|X
20210129|ACRX|16205|22405|X
20210129|ACST|15073|16473|X
20210129|ACTC|400|2505|X
20210129|ACTG|1000|1609|X
20210129|ACTV|200|200|X
20210129|ACV|100|100|X
20210129|ACWI|142656|213642|X
20210129|ACWV|344|444|X
20210129|ACWX|29400|33178|X
20210129|ACY|1300|1600|X
20210129|ADAP|1960|3060|X
20210129|ADBE|4400|6600|X
20210129|ADC|2000|2400|X
20210129|ADCT|100|200|X
20210129|ADERU|200|600|X
20210129|ADEX=|0|200|X
20210129|ADI|4050|10750|X
20210129|ADM|11819|14919|X
20210129|ADMA|8856|12392|X
20210129|ADMP|186922|225461|X
20210129|ADMS|607|1007|X
20210129|ADNT|2500|3700|X
20210129|ADP|3300|4249|X
20210129|ADPT|2979|4175|X
20210129|ADS|4170|13559|X
20210129|ADSK|11700|17400|X
20210129|ADT|21100|34500|X
20210129|ADTN|1856|1856|X
20210129|ADTX|3800|4300|X
20210129|ADUS|100|100|X
20210129|ADV|300|900|X
20210129|ADVM|3247|6547|X
20210129|ADX|1000|1200|X
20210129|ADXS|6623|6623|X
20210129|AEE|794|1394|X
20210129|AEFC|100|100|X
20210129|AEG|42395|45438|X
20210129|AEHL|100|200|X
20210129|AEHR|2400|2599|X
20210129|AEIS|2910|3310|X
20210129|AEL|100|300|X
20210129|AEM|7600|10000|X
20210129|AEMD|5332|6432|X
20210129|AEO|23845|28045|X
20210129|AEP|5498|10059|X
20210129|AER|2100|3100|X
20210129|AERI|1647|10243|X
20210129|AES|26368|41328|X
20210129|AESE|26499|30542|X
20210129|AEZS|7215|7337|X
20210129|AFG|2100|2628|X
20210129|AFIB|1651|1651|X
20210129|AFIN|300|300|X
20210129|AFL|24790|29990|X
20210129|AFMD|5800|8400|X
20210129|AFRM|2500|6231|X
20210129|AFT|0|100|X
20210129|AFYA|100|400|X
20210129|AG|43838|155974|X
20210129|AGC|295|1495|X
20210129|AGCB|100|100|X
20210129|AGCO|1200|1500|X
20210129|AGE|1439|1439|X
20210129|AGEN|10736|12756|X
20210129|AGFY|4600|6300|X
20210129|AGG|23796|80286|X
20210129|AGGY|100|100|X
20210129|AGI|9913|17008|X
20210129|AGIO|900|3308|X
20210129|AGLE|1400|2648|X
20210129|AGNC|192242|290881|X
20210129|AGNCO|100|100|X
20210129|AGNCP|400|400|X
20210129|AGO|1400|1500|X
20210129|AGQ|3059|6384|X
20210129|AGR|2002|2696|X
20210129|AGRX|3479|5141|X
20210129|AGS|2500|2500|X
20210129|AGTC|1898|5398|X
20210129|AGYS|100|100|X
20210129|AHC|500|500|X
20210129|AHCO|1300|5639|X
20210129|AHH|700|700|X
20210129|AHH-A|900|900|X
20210129|AHPI|1000|6781|X
20210129|AHT|15800|17600|X
20210129|AI|4800|6100|X
20210129|AIA|100|426|X
20210129|AIEQ|1600|2000|X
20210129|AIF|100|1600|X
20210129|AIG|9700|23300|X
20210129|AIHS|3593|8858|X
20210129|AIKI|100023|116742|X
20210129|AIM|18700|21826|X
20210129|AIMC|500|500|X
20210129|AIN|100|100|X
20210129|AINC|100|100|X
20210129|AINV|300|500|X
20210129|AIO|100|300|X
20210129|AIQ|100|100|X
20210129|AIR|500|1772|X
20210129|AIRC|7009|10953|X
20210129|AIRG|953|953|X
20210129|AIRI|100|100|X
20210129|AIRR|400|900|X
20210129|AIT|772|772|X
20210129|AIV|37229|41509|X
20210129|AIZ|2070|2371|X
20210129|AJAX|500|500|X
20210129|AJAX=|0|100|X
20210129|AJG|1800|3100|X
20210129|AJRD|500|600|X
20210129|AKAM|3413|5404|X
20210129|AKBA|15209|24409|X
20210129|AKICU|400|1700|X
20210129|AKR|500|700|X
20210129|AKRO|200|1000|X
20210129|AKTS|300|700|X
20210129|AKUS|300|300|X
20210129|AL|400|800|X
20210129|ALAC|300|300|X
20210129|ALB|4000|5731|X
20210129|ALBO|100|100|X
20210129|ALC|1500|1800|X
20210129|ALDX|500|1600|X
20210129|ALE|1500|2620|X
20210129|ALEC|100|9290|X
20210129|ALEX|200|600|X
20210129|ALG|100|100|X
20210129|ALGM|3000|8133|X
20210129|ALGN|1286|2286|X
20210129|ALGS|200|400|X
20210129|ALGT|800|1000|X
20210129|ALK|2500|4500|X
20210129|ALKS|2000|4644|X
