DATE|SYMBOL|SHORT VOLUME|TOTAL VOLUME|MARKET
20210107|A|2736|5536|X
20210107|AA|18228|36839|X
20210107|AAAU|0|4000|X
20210107|AACQ|5475|7275|X
20210107|AACQU|0|16391|X
20210107|AACQW|0|700|X
20210107|AAL|215518|291332|X
20210107|AAN|1650|7816|X
20210107|AAOI|0|700|X
20210107|AAON|1700|1800|X
20210107|AAP|1500|2312|X
20210107|AAPL|764007|981077|X
20210107|AAT|100|100|X
20210107|AAU|4013|4013|X
20210107|AAWW|1000|1500|X
20210107|AAXJ|41272|56000|X
20210107|AAXN|300|400|X
20210107|AB|1100|1700|X
20210107|ABB|1400|3100|X
20210107|ABBV|10000|24299|X
20210107|ABC|1170|3011|X
20210107|ABCB|500|1080|X
20210107|ABCL|3000|7500|X
20210107|ABCM|246|3600|X
20210107|ABEO|3506|4606|X
20210107|ABEV|503078|533907|X
20210107|ABM|400|600|X
20210107|ABMD|1100|1600|X
20210107|ABNB|7050|7650|X
20210107|ABR|400|800|X
20210107|ABT|711|1711|X
20210107|ABTX|100|100|X
20210107|ABUS|15031|23265|X
20210107|ACA|100|100|X
20210107|ACAD|1700|6500|X
20210107|ACAM|5890|23404|X
20210107|ACB|105381|123831|X
20210107|ACC|1659|2559|X
20210107|ACCD|2616|3642|X
20210107|ACCO|800|1300|X
20210107|ACEL|100|100|X
20210107|ACER|0|100|X
20210107|ACEV|0|600|X
20210107|ACGL|7261|22599|X
20210107|ACH|0|100|X
20210107|ACHC|2200|2900|X
20210107|ACHV|0|200|X
20210107|ACI|7900|9700|X
20210107|ACIA|500|1000|X
20210107|ACIC|100|100|X
20210107|ACIC=|0|4300|X
20210107|ACIW|700|2100|X
20210107|ACLS|800|2380|X
20210107|ACM|1400|3100|X
20210107|ACMR|2522|2922|X
20210107|ACN|2230|3830|X
20210107|ACND|0|100|X
20210107|ACND=|0|31100|X
20210107|ACOR|700|700|X
20210107|ACP|600|600|X
20210107|ACRE|100|100|X
20210107|ACRS|1600|3900|X
20210107|ACRX|934|1034|X
20210107|ACST|19699|21099|X
20210107|ACTC|100|100|X
20210107|ACTG|0|100|X
20210107|ACWI|57839|186703|X
20210107|ACWV|1000|1900|X
20210107|ACWX|29696|33257|X
20210107|ADAP|3299|7218|X
20210107|ADBE|1400|4200|X
20210107|ADC|600|5870|X
20210107|ADCT|1099|1099|X
20210107|ADES|0|100|X
20210107|ADI|3738|4040|X
20210107|ADM|3900|6950|X
20210107|ADMA|7738|8938|X
20210107|ADMP|7353|8953|X
20210107|ADNT|700|1200|X
20210107|ADOCW|1900|1900|X
20210107|ADP|1471|2171|X
20210107|ADPT|1600|2400|X
20210107|ADS|6681|16509|X
20210107|ADSK|3756|4656|X
20210107|ADT|8167|12267|X
20210107|ADTN|300|900|X
20210107|ADTX|5526|6662|X
20210107|ADUS|200|200|X
20210107|ADV|900|3450|X
20210107|ADVM|600|1500|X
20210107|ADX|1100|1400|X
20210107|ADXN|0|200|X
20210107|ADXS|0|2000|X
20210107|AEE|2200|3000|X
20210107|AEFC|200|400|X
20210107|AEG|26521|33021|X
20210107|AEGN|0|200|X
20210107|AEHL|4393|4693|X
20210107|AEHR|0|200|X
20210107|AEIS|1000|1200|X
20210107|AEL|2407|3300|X
20210107|AEM|2552|2852|X
20210107|AEMD|0|100|X
20210107|AEO|16900|21533|X
20210107|AEP|1700|8339|X
20210107|AEPPL|300|300|X
20210107|AER|2400|5200|X
20210107|AERI|800|800|X
20210107|AES|75484|114997|X
20210107|AESE|3400|3950|X
20210107|AEYE|300|600|X
20210107|AEZS|2975|2975|X
20210107|AFG|651|1251|X
20210107|AFGC|464|674|X
20210107|AFI|0|200|X
20210107|AFIB|300|700|X
20210107|AFIN|3200|3800|X
20210107|AFL|17000|20700|X
20210107|AFMD|5209|7409|X
20210107|AFYA|0|300|X
20210107|AG|4000|12800|X
20210107|AGC|0|200|X
20210107|AGCB|10950|47277|X
20210107|AGCO|400|500|X
20210107|AGCWW|0|15681|X
20210107|AGEN|4500|8000|X
20210107|AGFS|0|100|X
20210107|AGG|26279|30479|X
20210107|AGGY|1600|1600|X
20210107|AGI|13773|23143|X
20210107|AGIO|300|600|X
20210107|AGLE|400|400|X
20210107|AGNC|40843|72872|X
20210107|AGO|500|800|X
20210107|AGQ|500|1100|X
20210107|AGR|600|1200|X
20210107|AGRO|200|300|X
20210107|AGRX|1200|2978|X
20210107|AGS|400|800|X
20210107|AGTC|300|400|X
20210107|AGZ|0|400|X
20210107|AHCO|800|2593|X
20210107|AHH|300|300|X
20210107|AHPI|700|1100|X
20210107|AHT|3000|4300|X
20210107|AHT-F|0|100|X
20210107|AI|4213|5513|X
20210107|AIA|0|1000|X
20210107|AIG|7100|15500|X
20210107|AIG+|100|1500|X
20210107|AIHS|2700|4500|X
20210107|AIKI|6653|7279|X
20210107|AIM|21338|23753|X
20210107|AIMC|980|1780|X
20210107|AINV|700|800|X
20210107|AIO|200|200|X
20210107|AIQ|100|400|X
20210107|AIR|400|1683|X
20210107|AIRC|0|100|X
20210107|AIRG|300|300|X
20210107|AIRT|0|748|X
20210107|AIV|79226|88838|X
20210107|AIZ|700|1000|X
20210107|AJAX|600|900|X
20210107|AJG|1600|1700|X
20210107|AJRD|3780|4080|X
20210107|AJX|100|100|X
20210107|AKAM|500|800|X
20210107|AKBA|4848|11348|X
20210107|AKER|300|1400|X
20210107|AKICU|1000|15800|X
20210107|AKR|100|100|X
20210107|AKRO|100|100|X
20210107|AKTS|800|1400|X
20210107|AKUS|100|100|X
20210107|AL|681|2381|X
20210107|ALACR|400|400|X
20210107|ALACW|700|700|X
20210107|ALB|3000|5900|X
20210107|ALBO|456|556|X
20210107|ALC|300|400|X
20210107|ALDX|3900|4800|X
20210107|ALE|1100|1100|X
20210107|ALEC|196|6146|X
20210107|ALEX|100|200|X
20210107|ALG|200|200|X
20210107|ALGM|3300|6400|X
20210107|ALGN|1100|1800|X
20210107|ALGT|300|400|X
20210107|ALIN-B|0|100|X
20210107|ALK|500|1500|X
20210107|ALKS|5500|6100|X
20210107|ALL|100|2200|X
20210107|ALL-H|500|500|X
20210107|ALLE|600|700|X
20210107|ALLK|1000|1200|X
20210107|ALLO|1400|3200|X
20210107|ALLT|1400|3301|X
20210107|ALLY|20036|33896|X
20210107|ALLY-A|0|200|X
20210107|ALNA|0|1300|X
20210107|ALNY|500|1104|X
20210107|ALPN|700|800|X
20210107|ALRM|400|400|X
20210107|ALRN|4600|6171|X
20210107|ALSK|2150|5250|X
20210107|ALSN|1200|2900|X
20210107|ALT|3150|7744|X
20210107|ALTM|100|100|X
20210107|ALTUU|0|200|X
20210107|ALV|500|800|X
20210107|ALXN|10544|27524|X
20210107|ALXO|1267|3761|X
20210107|AM|4600|17156|X
20210107|AMAT|10403|20995|X
20210107|AMBA|1800|4800|X
20210107|AMBC|200|800|X
20210107|AMBO|200|300|X
20210107|AMC|9039|27641|X
20210107|AMCI|1589|1589|X
20210107|AMCIW|2000|2376|X
20210107|AMCR|24590|32705|X
20210107|AMCX|3900|4400|X
20210107|AMD|157502|313250|X
20210107|AME|600|1000|X
20210107|AMED|300|300|X
20210107|AMG|300|300|X
20210107|AMGN|4991|7191|X
20210107|AMH|8200|15900|X
20210107|AMJ|600|3300|X
20210107|AMKR|3500|6500|X
20210107|AMLP|26800|44620|X
20210107|AMN|200|500|X
20210107|AMOT|100|100|X
20210107|AMP|400|500|X
20210107|AMPE|7699|17404|X
20210107|AMPY|200|400|X
20210107|AMRC|1200|1600|X
20210107|AMRK|100|100|X
20210107|AMRN|52028|65378|X
20210107|AMRS|49756|77145|X
20210107|AMRX|1300|3400|X
20210107|AMSC|4573|12286|X
20210107|AMSWA|2527|2527|X
20210107|AMT|1900|4106|X
20210107|AMTB|0|100|X
20210107|AMTI|600|600|X
20210107|AMTX|7873|8973|X
20210107|AMWD|100|100|X
20210107|AMWL|600|1400|X
20210107|AMX|10800|17200|X
20210107|AMZN|5824|8524|X
20210107|AN|800|1300|X
20210107|ANAB|700|2200|X
20210107|ANDAW|300|300|X
20210107|ANDE|300|300|X
20210107|ANET|400|600|X
20210107|ANF|1000|4651|X
20210107|ANGI|3350|5209|X
20210107|ANGL|16600|19124|X
20210107|ANGO|3035|5161|X
20210107|ANH|600|1537|X
20210107|ANIP|100|100|X
20210107|ANNX|1108|1208|X
20210107|ANSS|500|500|X
20210107|ANTE|5200|6200|X
20210107|ANTM|2100|5887|X
20210107|ANY|4516|6316|X
20210107|AOA|0|100|X
20210107|AOD|0|400|X
20210107|AON|1037|1537|X
20210107|AOR|100|300|X
20210107|AOS|600|2600|X
20210107|AOUT|562|662|X
20210107|AP|100|100|X
20210107|APA|12262|16687|X
20210107|APAM|4600|7000|X
20210107|APD|600|2400|X
20210107|APDN|100|400|X
20210107|APG|438|1438|X
20210107|APH|900|1800|X
20210107|APHA|51855|82087|X
20210107|API|5871|6771|X
20210107|APLE|9100|12950|X
20210107|APLS|2200|2876|X
20210107|APM|100|100|X
20210107|APO|3900|5100|X
20210107|APOG|200|200|X
20210107|APPN|600|1000|X
20210107|APPS|500|1200|X
20210107|APRE|400|800|X
20210107|APRN|2000|3300|X
20210107|APSG|0|154|X
20210107|APT|500|3200|X
20210107|APTO|1100|3200|X
20210107|APTS|0|100|X
20210107|APTV|1600|2947|X
20210107|APTX|1500|2200|X
20210107|APVO|100|100|X
20210107|APWC|600|700|X
20210107|APXT|300|400|X
20210107|APXTW|3350|4550|X
20210107|AQB|15667|20856|X
20210107|AQMS|7920|9120|X
20210107|AQN|1400|2200|X
20210107|AQST|2583|3083|X
20210107|AQUA|2600|2800|X
20210107|AR|45705|92654|X
20210107|ARAV|100|300|X
20210107|ARAY|5900|8600|X
20210107|ARC|0|200|X
20210107|ARCB|800|1400|X
20210107|ARCC|2700|6600|X
20210107|ARCE|300|700|X
20210107|ARCH|2600|3000|X
20210107|ARCO|800|4800|X
20210107|ARCT|11544|13293|X
20210107|ARD|100|100|X
20210107|ARDX|200|200|X
20210107|ARE|3500|4600|X
20210107|AREC|5100|10800|X
20210107|ARES|300|2694|X
20210107|ARGO|0|100|X
20210107|ARGX|200|200|X
20210107|ARI|2900|4700|X
20210107|ARKF|6647|7697|X
20210107|ARKG|11410|12810|X
20210107|ARKK|21226|22936|X
20210107|ARKO|723|823|X
20210107|ARKQ|3600|3700|X
20210107|ARKW|1600|1600|X
20210107|ARLO|1400|1600|X
20210107|ARLP|1000|5260|X
20210107|ARMK|1300|2700|X
20210107|ARNA|100|1600|X
20210107|ARNC|3692|4362|X
20210107|AROC|1500|2000|X
20210107|ARPO|2600|2900|X
20210107|ARR|1200|1800|X
20210107|ARRY|19263|23073|X
20210107|ARTL|5065|7365|X
20210107|ARVN|2923|6176|X
20210107|ARW|0|300|X
20210107|ARWR|8250|15288|X
20210107|ASAN|1200|1700|X
20210107|ASB|2600|4293|X
20210107|ASC|0|100|X
20210107|ASEA|0|400|X
20210107|ASG|200|200|X
20210107|ASGN|200|300|X
20210107|ASH|800|2100|X
20210107|ASHR|15079|63667|X
20210107|ASIX|300|300|X
20210107|ASLE|400|500|X
20210107|ASLEW|200|1499|X
20210107|ASM|13880|13880|X
20210107|ASMB|1400|1700|X
20210107|ASML|1600|2000|X
20210107|ASND|900|3500|X
20210107|ASO|6334|11434|X
20210107|ASPN|100|100|X
20210107|ASPU|700|1000|X
20210107|ASRT|0|200|X
20210107|ASTC|500|700|X
20210107|ASTE|100|100|X
20210107|ASUR|100|300|X
20210107|ASX|6295|11170|X
20210107|AT|1000|1500|X
20210107|ATAC|600|600|X
20210107|ATAX|100|100|X
20210107|ATCO|1000|1100|X
20210107|ATEC|600|1000|X
20210107|ATEN|200|900|X
20210107|ATEX|100|700|X
20210107|ATGE|800|800|X
20210107|ATH|1200|3300|X
20210107|ATHA|800|4122|X
20210107|ATHE|100|100|X
20210107|ATHM|803|5231|X
20210107|ATHX|31312|47670|X
20210107|ATI|8300|9900|X
20210107|ATIF|600|1900|X
20210107|ATKR|400|1100|X
20210107|ATLC|200|800|X
20210107|ATNF|1838|2038|X
20210107|ATNI|300|500|X
20210107|ATNM|100|100|X
20210107|ATNX|1099|1299|X
20210107|ATO|800|2500|X
20210107|ATOM|10614|16881|X
20210107|ATOS|1400|5221|X
20210107|ATRA|700|2000|X
20210107|ATRC|100|600|X
20210107|ATRO|100|300|X
20210107|ATRS|1978|2178|X
20210107|ATSG|800|1400|X
20210107|ATUS|16200|34800|X
20210107|ATVI|3714|20165|X
20210107|AU|15545|19245|X
20210107|AUB|400|1241|X
20210107|AUDC|0|200|X
20210107|AUMN|100|700|X
20210107|AUPH|2110|8310|X
20210107|AUTL|300|400|X
20210107|AUY|202205|353461|X
20210107|AVA|1000|1000|X
20210107|AVAL|600|600|X
20210107|AVAN|200|1300|X
20210107|AVAN=|0|108|X
20210107|AVB|1100|1100|X
20210107|AVD|0|100|X
20210107|AVDL|500|800|X
20210107|AVEO|2300|3000|X
20210107|AVGO|1815|4015|X
20210107|AVGR|1283|1583|X
20210107|AVID|2200|4200|X
20210107|AVIR|0|3936|X
20210107|AVLR|200|500|X
20210107|AVNT|1000|3100|X
20210107|AVNW|300|400|X
20210107|AVO|0|300|X
20210107|AVRO|1300|2100|X
20210107|AVT|1100|2795|X
20210107|AVTR|8053|31438|X
20210107|AVUV|300|300|X
