DATE|SYMBOL|SHORT VOLUME|TOTAL VOLUME|MARKET
20210106|A|1800|5400|X
20210106|AA|10248|26537|X
20210106|AAAU|26350|32950|X
20210106|AACQ|5091|8691|X
20210106|AAL|274014|409353|X
20210106|AAN|1000|46752|X
20210106|AAOI|1146|1246|X
20210106|AAON|100|100|X
20210106|AAP|1900|4500|X
20210106|AAPL|1008471|1561763|X
20210106|AAT|400|1100|X
20210106|AAU|4000|4000|X
20210106|AAWW|8986|15590|X
20210106|AAXJ|24709|36172|X
20210106|AAXN|419|791|X
20210106|AB|1800|3100|X
20210106|ABB|5611|9678|X
20210106|ABBV|3330|7814|X
20210106|ABC|2700|4234|X
20210106|ABCB|1100|1900|X
20210106|ABCL|3800|5000|X
20210106|ABCM|0|2397|X
20210106|ABEO|9913|11971|X
20210106|ABEV|492035|500712|X
20210106|ABG|501|501|X
20210106|ABIO|176|276|X
20210106|ABM|400|400|X
20210106|ABNB|9300|12400|X
20210106|ABR|1000|1000|X
20210106|ABST|100|100|X
20210106|ABT|1400|3100|X
20210106|ABTX|0|100|X
20210106|ABUS|16476|26312|X
20210106|ACA|300|300|X
20210106|ACAD|3400|4200|X
20210106|ACAM|3350|14834|X
20210106|ACB|82388|111638|X
20210106|ACBI|0|100|X
20210106|ACC|1700|5134|X
20210106|ACCD|2218|3818|X
20210106|ACCO|1491|2191|X
20210106|ACEL|100|100|X
20210106|ACEV|4100|17580|X
20210106|ACEVU|0|856|X
20210106|ACEVW|4600|5500|X
20210106|ACGL|9500|20788|X
20210106|ACH|0|300|X
20210106|ACHC|2300|4500|X
20210106|ACHV|200|500|X
20210106|ACI|5150|7296|X
20210106|ACIA|2800|8500|X
20210106|ACIC+|0|100|X
20210106|ACIC=|0|600|X
20210106|ACIU|100|100|X
20210106|ACIW|3500|4400|X
20210106|ACLS|1100|1900|X
20210106|ACM|6063|11911|X
20210106|ACMR|3100|6430|X
20210106|ACN|800|1800|X
20210106|ACOR|500|500|X
20210106|ACRE|600|600|X
20210106|ACRS|3350|4400|X
20210106|ACRX|1203|1903|X
20210106|ACST|82641|93055|X
20210106|ACTG|100|200|X
20210106|ACWI|396114|487514|X
20210106|ACWV|700|1800|X
20210106|ACWX|33066|43565|X
20210106|ACY|400|706|X
20210106|ADAP|7330|10705|X
20210106|ADBE|3400|5000|X
20210106|ADC|3396|6263|X
20210106|ADCT|200|600|X
20210106|ADES|0|300|X
20210106|ADI|2709|3309|X
20210106|ADM|11180|13280|X
20210106|ADMA|8270|12920|X
20210106|ADMP|6466|7726|X
20210106|ADMS|2000|2400|X
20210106|ADNT|2000|4100|X
20210106|ADP|2137|3236|X
20210106|ADPT|4218|7489|X
20210106|ADS|3100|5628|X
20210106|ADSK|2900|3600|X
20210106|ADT|11506|21506|X
20210106|ADTN|900|900|X
20210106|ADTX|2300|2500|X
20210106|ADUS|100|200|X
20210106|ADV|259|259|X
20210106|ADVM|500|500|X
20210106|ADX|600|900|X
20210106|ADXS|3800|5300|X
20210106|AEE|3200|7400|X
20210106|AEG|81992|99717|X
20210106|AEGN|300|700|X
20210106|AEHL|100|100|X
20210106|AEIS|100|200|X
20210106|AEL|3747|3747|X
20210106|AEM|6402|10102|X
20210106|AEO|18331|23831|X
20210106|AEP|6100|7100|X
20210106|AEPPL|100|100|X
20210106|AER|1600|4300|X
20210106|AERI|1700|2100|X
20210106|AES|76288|128385|X
20210106|AESE|3200|8100|X
20210106|AEY|0|100|X
20210106|AEYE|0|200|X
20210106|AEZS|4935|4935|X
20210106|AFB|100|100|X
20210106|AFG|1000|1100|X
20210106|AFI|300|300|X
20210106|AFIB|500|1000|X
20210106|AFIN|1100|1400|X
20210106|AFL|24100|28700|X
20210106|AFMD|3400|5400|X
20210106|AFYA|2100|2700|X
20210106|AG|11841|21841|X
20210106|AGCO|2555|2755|X
20210106|AGEN|7287|9699|X
20210106|AGFS|0|100|X
20210106|AGG|157945|206925|X
20210106|AGGY|200|700|X
20210106|AGI|15488|26602|X
20210106|AGIO|600|800|X
20210106|AGNC|40304|79838|X
20210106|AGNCP|300|300|X
20210106|AGO|1300|1900|X
20210106|AGQ|1600|1700|X
20210106|AGR|200|800|X
20210106|AGRO|100|200|X
20210106|AGRX|2212|5113|X
20210106|AGS|200|300|X
20210106|AGTC|100|100|X
20210106|AGX|100|100|X
20210106|AGYS|100|100|X
20210106|AHCO|7620|10320|X
20210106|AHH|100|500|X
20210106|AHPI|0|100|X
20210106|AHT|15700|22000|X
20210106|AI|17170|25825|X
20210106|AIA|2400|3300|X
20210106|AIF|0|100|X
20210106|AIG|15706|43206|X
20210106|AIG+|100|100|X
20210106|AIH|0|100|X
20210106|AIHS|2600|4300|X
20210106|AIKI|173305|186548|X
20210106|AIM|13782|17882|X
20210106|AIMC|2200|3000|X
20210106|AIN|200|300|X
20210106|AINV|400|1000|X
20210106|AIO|200|400|X
20210106|AIR|2800|6500|X
20210106|AIRC|400|800|X
20210106|AIRG|0|100|X
20210106|AIT|200|200|X
20210106|AIV|32794|41994|X
20210106|AIZ|1200|1200|X
20210106|AJAX|1400|1900|X
20210106|AJG|3200|3700|X
20210106|AJRD|6333|8807|X
20210106|AJX|100|100|X
20210106|AKAM|1200|3313|X
20210106|AKBA|9700|16715|X
20210106|AKER|482|582|X
20210106|AKICU|1100|25998|X
20210106|AKR|5073|7051|X
20210106|AKRO|1596|2056|X
20210106|AKTS|1100|1500|X
20210106|AKUS|0|400|X
20210106|AL|2300|11900|X
20210106|ALAC|1500|1500|X
20210106|ALACR|300|1000|X
20210106|ALACW|100|100|X
20210106|ALB|9100|12708|X
20210106|ALBO|300|500|X
