DATE|SYMBOL|SHORT VOLUME|TOTAL VOLUME|MARKET
20201208|A|400|1400|X
20201208|AA|13970|32348|X
20201208|AAAU|300|400|X
20201208|AACQ|3900|8600|X
20201208|AACQU|0|298|X
20201208|AACQW|300|700|X
20201208|AAL|273812|428139|X
20201208|AAN|8450|13800|X
20201208|AAOI|200|200|X
20201208|AAON|3238|3438|X
20201208|AAP|400|900|X
20201208|AAPL|359517|505582|X
20201208|AAT|200|300|X
20201208|AAU|3000|3000|X
20201208|AAWW|200|200|X
20201208|AAXJ|36976|38876|X
20201208|AAXN|100|100|X
20201208|AB|2200|2300|X
20201208|ABB|3000|4146|X
20201208|ABBV|8063|8838|X
20201208|ABC|600|1100|X
20201208|ABCB|700|1000|X
20201208|ABCM|0|400|X
20201208|ABEO|7194|11814|X
20201208|ABEV|313574|410346|X
20201208|ABG|200|300|X
20201208|ABIO|300|300|X
20201208|ABM|200|300|X
20201208|ABMD|300|1900|X
20201208|ABR|4800|7237|X
20201208|ABT|2400|10416|X
20201208|ABUS|10830|26615|X
20201208|ACA|100|200|X
20201208|ACACU|0|300|X
20201208|ACAD|1300|2849|X
20201208|ACAM|300|1492|X
20201208|ACAMW|0|900|X
20201208|ACB|68016|133806|X
20201208|ACC|700|900|X
20201208|ACCD|2297|8849|X
20201208|ACCO|0|1600|X
20201208|ACEL|100|200|X
20201208|ACET|100|100|X
20201208|ACGL|1366|3526|X
20201208|ACHC|800|1300|X
20201208|ACHV|200|300|X
20201208|ACI|2331|7632|X
20201208|ACIA|231|531|X
20201208|ACIU|100|400|X
20201208|ACIW|2017|4220|X
20201208|ACLS|300|900|X
20201208|ACM|1000|3700|X
20201208|ACMR|100|3159|X
20201208|ACN|1400|1800|X
20201208|ACND|0|200|X
20201208|ACOR|3100|3200|X
20201208|ACRE|600|800|X
20201208|ACRS|500|800|X
20201208|ACRX|5178|6278|X
20201208|ACST|2990|3155|X
20201208|ACTC|1500|1500|X
20201208|ACTG|100|200|X
20201208|ACWI|22357|25506|X
20201208|ACWV|100|600|X
20201208|ACWX|28962|46073|X
20201208|ADAP|600|5409|X
20201208|ADBE|1200|2200|X
20201208|ADC|200|1285|X
20201208|ADCT|800|800|X
20201208|ADES|0|300|X
20201208|ADI|1807|2577|X
20201208|ADIL|200|700|X
20201208|ADM|1500|4717|X
20201208|ADMA|15773|24373|X
20201208|ADMP|9744|9744|X
20201208|ADMS|200|400|X
