DATE|SYMBOL|SHORT VOLUME|TOTAL VOLUME|MARKET
20210204|A|7000|8800|X
20210204|AA|20019|46412|X
20210204|AAAU|15300|15300|X
20210204|AAC=|0|1827|X
20210204|AACG|527653|545309|X
20210204|AACQ|6153|8708|X
20210204|AACQU|300|5700|X
20210204|AAIC|300|300|X
20210204|AAL|153224|262788|X
20210204|AAN|100|100|X
20210204|AAOI|0|500|X
20210204|AAON|100|100|X
20210204|AAP|580|680|X
20210204|AAPL|327102|581847|X
20210204|AAT|100|100|X
20210204|AAU|1400|1900|X
20210204|AAWW|0|100|X
20210204|AAXJ|3800|4700|X
20210204|AB|200|700|X
20210204|ABB|25442|30772|X
20210204|ABBV|15210|20997|X
20210204|ABC|4513|5413|X
20210204|ABCB|300|300|X
20210204|ABCL|900|1900|X
20210204|ABEO|22940|33899|X
20210204|ABEV|239726|265996|X
20210204|ABG|200|200|X
20210204|ABIO|220|220|X
20210204|ABM|200|300|X
20210204|ABMD|0|400|X
20210204|ABNB|8700|12600|X
20210204|ABR|200|662|X
20210204|ABT|7799|13832|X
20210204|ABUS|26973|50152|X
20210204|ACAC|1004|1004|X
20210204|ACACU|0|3859|X
20210204|ACACW|400|400|X
20210204|ACAD|1600|2000|X
20210204|ACB|57230|76530|X
20210204|ACC|500|1100|X
20210204|ACCD|1100|2366|X
20210204|ACCO|0|100|X
20210204|ACER|700|1000|X
20210204|ACET|300|400|X
20210204|ACEV|2807|11603|X
20210204|ACEVW|500|900|X
20210204|ACGL|3407|16412|X
20210204|ACH|100|100|X
20210204|ACHC|780|880|X
20210204|ACHV|519|1819|X
20210204|ACI|9000|10000|X
20210204|ACIA|200|400|X
20210204|ACIC|733|733|X
20210204|ACIC=|102|102|X
20210204|ACII=|9950|30300|X
20210204|ACIU|1250|4650|X
20210204|ACIW|1000|1700|X
20210204|ACKIT|100|200|X
20210204|ACKIU|0|900|X
20210204|ACKIW|0|100|X
20210204|ACLS|100|800|X
20210204|ACM|400|1800|X
20210204|ACMR|1100|1300|X
20210204|ACN|1332|1432|X
20210204|ACND|1300|1300|X
20210204|ACOR|100|2400|X
20210204|ACRE|100|300|X
20210204|ACRS|8139|19384|X
20210204|ACRX|10105|15204|X
20210204|ACST|24181|30581|X
20210204|ACTC|200|2100|X
20210204|ACTCW|300|300|X
20210204|ACTG|2700|6300|X
20210204|ACV|0|200|X
20210204|ACWF|200|200|X
20210204|ACWI|66387|71168|X
20210204|ACWV|800|900|X
20210204|ACWX|3487|30746|X
20210204|ACY|0|100|X
20210204|ADAP|400|800|X
20210204|ADBE|2700|3786|X
20210204|ADCT|1232|3332|X
20210204|ADES|0|100|X
20210204|ADI|3000|6846|X
20210204|ADIL|100|200|X
20210204|ADM|7391|9191|X
20210204|ADMA|8686|14538|X
20210204|ADMP|8663|110743|X
20210204|ADMS|1000|1200|X
20210204|ADNT|1724|5024|X
20210204|ADOCW|1000|1000|X
20210204|ADP|1395|2061|X
20210204|ADPT|750|2406|X
20210204|ADS|4200|7000|X
20210204|ADSK|872|1272|X
20210204|ADT|5200|10374|X
20210204|ADTN|830|1730|X
20210204|ADTX|850|1650|X
20210204|ADV|800|800|X
20210204|ADVM|200|200|X
20210204|ADX|400|500|X
20210204|ADXN|0|146|X
20210204|ADXS|18729|20829|X
20210204|AEACU|0|300|X
20210204|AEE|600|900|X
20210204|AEFC|500|500|X
20210204|AEG|41581|45481|X
20210204|AEIS|200|1000|X
20210204|AEL|1238|1238|X
20210204|AEM|2800|4900|X
20210204|AEMD|500|1100|X
20210204|AEO|12900|17238|X
20210204|AEP|1384|1584|X
20210204|AER|2300|4200|X
20210204|AERI|1173|1173|X
20210204|AES|32555|38455|X
20210204|AESE|4472|7172|X
20210204|AEZS|14610|17410|X
20210204|AFB|100|100|X
20210204|AFG|1700|1700|X
20210204|AFI|0|100|X
20210204|AFIN|220|449|X
20210204|AFL|16816|20416|X
20210204|AFMD|3981|5581|X
20210204|AFRM|700|1700|X
20210204|AFYA|400|652|X
20210204|AG|42452|76520|X
20210204|AGC|0|100|X
20210204|AGCB|0|100|X
20210204|AGCO|1300|2074|X
20210204|AGCUU|400|500|X
20210204|AGEN|33152|78663|X
20210204|AGFY|0|300|X
20210204|AGG|26209|35509|X
20210204|AGGY|823|823|X
20210204|AGI|12705|36056|X
20210204|AGIO|1850|2650|X
20210204|AGLE|300|300|X
20210204|AGNC|36201|44956|X
20210204|AGO|300|300|X
20210204|AGQ|300|700|X
20210204|AGR|1364|1664|X
20210204|AGRX|6897|9798|X
20210204|AGS|100|100|X
20210204|AGTC|7113|7513|X
20210204|AGYS|1000|1100|X
20210204|AHC|100|100|X
20210204|AHCO|800|1700|X
20210204|AHPI|0|700|X
20210204|AHT|17022|27522|X
20210204|AI|8592|15616|X
20210204|AIA|400|2000|X
20210204|AIG|26034|38063|X
20210204|AIH|0|100|X
20210204|AIHS|1200|3000|X
20210204|AIKI|5200|14735|X
20210204|AIM|269157|335252|X
20210204|AIMC|100|1200|X
20210204|AINV|0|200|X
20210204|AIO|100|200|X
20210204|AIQ|0|400|X
20210204|AIR|500|900|X
20210204|AIRC|8686|16735|X
20210204|AIRI|1700|2900|X
20210204|AIRR|500|500|X
20210204|AIV|23306|39257|X
20210204|AIZ|500|500|X
20210204|AJAX|0|100|X
20210204|AJG|900|1700|X
20210204|AJRD|0|800|X
20210204|AKAM|200|1300|X
20210204|AKBA|66367|80927|X
20210204|AKER|2800|3700|X
20210204|AKR|100|100|X
20210204|AKRO|300|400|X
20210204|AKTS|3445|4645|X
20210204|AKTX|200|200|X
20210204|AKUS|100|100|X
20210204|AL|200|1200|X
20210204|ALACR|1300|1800|X
20210204|ALB|3900|13513|X
20210204|ALC|100|200|X
20210204|ALDX|1200|2900|X
20210204|ALE|900|900|X
20210204|ALEC|2000|2400|X
20210204|ALEX|100|100|X
20210204|ALGM|600|700|X
20210204|ALGN|3410|5110|X
20210204|ALGS|100|100|X
20210204|ALGT|674|774|X
20210204|ALK|4485|13093|X
20210204|ALKS|3044|3844|X
20210204|ALL|2789|5530|X
20210204|ALLE|400|400|X
20210204|ALLK|300|900|X
20210204|ALLO|300|300|X
20210204|ALLT|0|100|X
20210204|ALLY|5800|17200|X
20210204|ALNA|23315|27016|X
20210204|ALNY|1500|3600|X
20210204|ALRM|300|1762|X
20210204|ALRN|6891|17891|X
20210204|ALSN|400|1000|X
20210204|ALT|3045|10320|X
20210204|ALTA|0|200|X
20210204|ALTL|700|1200|X
20210204|ALTM|100|100|X
20210204|ALTO|2400|7628|X
20210204|ALTR|300|300|X
20210204|ALUS|1100|2000|X
20210204|ALV|100|300|X
20210204|ALXN|4855|17305|X
20210204|ALXO|542|2022|X
20210204|AM|16861|21261|X
20210204|AMAT|4800|7865|X
20210204|AMBA|2500|3700|X
20210204|AMBC|597|1097|X
20210204|AMBO|5592|10842|X
20210204|AMC|321038|415260|X
20210204|AMCI|100|100|X
20210204|AMCR|56868|67688|X
20210204|AMCX|4526|6526|X
20210204|AMD|178984|332781|X
20210204|AME|600|600|X
20210204|AMED|100|100|X
20210204|AMG|100|200|X
20210204|AMGN|828|928|X
20210204|AMH|9000|14500|X
20210204|AMHC|500|1396|X
20210204|AMJ|7400|11200|X
20210204|AMKR|2400|3700|X
20210204|AMLP|21919|33705|X
20210204|AMN|400|600|X
20210204|AMP|522|822|X
20210204|AMPE|9908|13889|X
20210204|AMPH|200|200|X
20210204|AMPY|993|1727|X
20210204|AMRC|300|1300|X
20210204|AMRN|23010|42010|X
20210204|AMRS|17619|48187|X
20210204|AMRX|2100|3776|X
20210204|AMS|1601|2101|X
20210204|AMSC|2200|5600|X
20210204|AMSF|100|100|X
20210204|AMSWA|100|100|X
20210204|AMT|2300|3200|X
20210204|AMTX|4150|6600|X
20210204|AMWL|1900|5600|X
20210204|AMX|24859|53932|X
20210204|AMZN|5898|12300|X
20210204|AN|600|1500|X
20210204|ANAB|700|2600|X
20210204|ANDA|1200|1200|X
20210204|ANDAR|400|400|X
20210204|ANDAW|0|200|X
20210204|ANF|1400|2100|X
20210204|ANGI|5551|12100|X
20210204|ANGL|9622|28132|X
20210204|ANGO|200|800|X
20210204|ANH|0|2675|X
20210204|ANIX|900|2800|X
20210204|ANNX|0|300|X
20210204|ANSS|300|400|X
20210204|ANTE|1193|1893|X
20210204|ANTM|200|1000|X
20210204|ANVS|3700|6961|X
20210204|ANY|2378|2378|X
20210204|AOD|7741|8240|X
20210204|AON|1600|1992|X
20210204|AOS|1519|2119|X
20210204|AOSL|700|700|X
20210204|AOUT|197|197|X
20210204|AP|0|100|X
20210204|APA|37600|72400|X
20210204|APAM|600|900|X
20210204|APD|8960|19075|X
20210204|APDN|702|16533|X
20210204|APEI|0|300|X
20210204|APEN|0|160|X
20210204|APG|5659|18812|X
20210204|APH|1000|1200|X
20210204|APHA|66284|131880|X
20210204|API|2716|3746|X
20210204|APLE|7500|9900|X
20210204|APLS|1100|9401|X
20210204|APLT|200|200|X
20210204|APM|100|900|X
20210204|APO|4855|10255|X
20210204|APPF|100|100|X
20210204|APPH|1100|1300|X
20210204|APPHW|1000|1700|X
20210204|APPN|4800|7100|X
20210204|APPS|23805|42960|X
20210204|APRE|200|4624|X
20210204|APRN|600|11940|X
20210204|APSG|2281|4434|X
20210204|APSG=|0|1802|X
20210204|APT|0|100|X
20210204|APTO|1200|4100|X
20210204|APTS|620|620|X
20210204|APTV|7688|8688|X
20210204|APTX|3285|3285|X
20210204|APVO|100|701|X
20210204|APWC|2900|3900|X
20210204|APXT|1414|3082|X
20210204|APXTW|200|500|X
20210204|APYX|100|100|X
20210204|AQB|29100|38496|X
20210204|AQMS|12723|15073|X
20210204|AQN|2800|3300|X
20210204|AQST|400|700|X
20210204|AQUA|98985|108836|X
20210204|AR|41982|57432|X
20210204|ARAY|900|1400|X
20210204|ARBG|0|100|X
20210204|ARC|100|100|X
20210204|ARCC|15411|18594|X
20210204|ARCE|950|1550|X
20210204|ARCH|3100|4400|X
20210204|ARCO|1900|7000|X
20210204|ARCT|1463|2326|X
20210204|ARDX|600|600|X
20210204|ARE|100|300|X
20210204|AREC|21000|43130|X
20210204|ARES|400|1300|X
20210204|ARGO|0|100|X
20210204|ARGO-A|0|100|X
20210204|ARGX|400|800|X
20210204|ARI|4000|12385|X
20210204|ARKF|12823|14141|X
20210204|ARKG|19150|24191|X
20210204|ARKK|12146|12946|X
20210204|ARKO|100|300|X
20210204|ARKQ|1500|1605|X
20210204|ARKW|1000|1600|X
20210204|ARLO|2904|3704|X
20210204|ARLP|500|1800|X
20210204|ARMK|4045|4845|X
20210204|ARMP|300|300|X
20210204|ARNA|0|200|X
20210204|ARNC|600|3062|X
20210204|AROC|700|800|X
20210204|ARPO|7660|14505|X
20210204|ARQT|400|811|X
20210204|ARR|4088|4588|X
20210204|ARRY|4947|9760|X
20210204|ARTL|2700|3000|X
20210204|ARVN|1700|2900|X
20210204|ARW|700|900|X
20210204|ARWR|10013|17871|X
20210204|ASA|100|100|X
20210204|ASAN|1700|3012|X
20210204|ASAXU|8400|14900|X
20210204|ASB|6045|7541|X
20210204|ASG|200|200|X
20210204|ASGI|100|100|X
20210204|ASGN|200|200|X
20210204|ASH|5600|8500|X
20210204|ASHR|13200|17259|X
20210204|ASIX|0|200|X
20210204|ASLN|1600|2200|X
20210204|ASM|7600|10968|X
20210204|ASMB|11567|17567|X
20210204|ASML|1700|2200|X
20210204|ASO|4400|5550|X
20210204|ASPL|1197|1197|X
20210204|ASPL=|0|1764|X
20210204|ASPU|100|100|X
20210204|ASR|200|400|X
20210204|ASRT|2585|2585|X
20210204|ASUR|100|300|X
20210204|ASX|18472|23772|X
20210204|AT|1400|1400|X
20210204|ATA|100|100|X
20210204|ATAC|0|3400|X
20210204|ATC|5756|13835|X
20210204|ATCO|500|800|X
20210204|ATEC|400|800|X
20210204|ATEN|3000|4550|X
20210204|ATEX|200|200|X
20210204|ATGE|2800|3400|X
20210204|ATH|1100|3500|X
20210204|ATHA|3804|4614|X
20210204|ATHE|5100|6500|X
20210204|ATHM|3429|5198|X
20210204|ATHX|14337|14837|X
20210204|ATI|1200|2680|X
20210204|ATIF|2404|4004|X
20210204|ATKR|567|1067|X
20210204|ATNF|3800|5200|X
20210204|ATNI|100|500|X
20210204|ATNM|100|100|X
20210204|ATNX|2008|3608|X
20210204|ATO|4098|6409|X
20210204|ATOM|2500|10766|X
20210204|ATOS|97056|119262|X
20210204|ATR|983|1083|X
20210204|ATRA|300|712|X
20210204|ATRC|314|579|X
20210204|ATRO|200|200|X
20210204|ATRS|6505|10010|X
20210204|ATSG|430|530|X
20210204|ATUS|3700|12400|X
20210204|ATVI|5394|11486|X
20210204|ATXI|100|100|X
20210204|AU|23703|36703|X
20210204|AUB|268|268|X
20210204|AUDC|1200|2700|X
20210204|AUMN|500|500|X
20210204|AUPH|17527|39464|X
20210204|AUTL|400|1988|X
20210204|AUTO|1500|5200|X
20210204|AUVI|100|100|X
20210204|AUY|73802|174576|X
20210204|AVA|200|3700|X
20210204|AVAN|2270|5573|X
20210204|AVB|4420|9583|X
20210204|AVD|0|100|X
20210204|AVDL|754|1554|X
20210204|AVEO|100|1400|X
20210204|AVGO|200|1600|X
20210204|AVGR|50954|54715|X
20210204|AVID|1500|2100|X
20210204|AVIR|1710|2410|X
20210204|AVK|3000|3000|X
20210204|AVLR|200|837|X
20210204|AVNT|900|2900|X
20210204|AVNW|1312|2012|X
20210204|AVO|200|200|X
20210204|AVRO|200|700|X
20210204|AVT|800|1300|X
20210204|AVTR|22796|25996|X
20210204|AVUS|100|100|X
20210204|AVXL|136209|162254|X
20210204|AVY|700|1000|X
20210204|AVYA|300|400|X
20210204|AWH|500|7874|X
20210204|AWK|1100|1206|X
20210204|AWP|0|400|X
20210204|AWR|100|100|X
20210204|AX|949|1049|X
20210204|AXAS|600|1000|X
20210204|AXDX|3300|4675|X
20210204|AXGN|0|300|X
20210204|AXL|24833|33844|X
20210204|AXNX|2011|2811|X
20210204|AXON|600|809|X
20210204|AXP|750|8061|X
20210204|AXS|1300|1400|X
20210204|AXSM|900|1000|X
20210204|AXTA|9433|28233|X
20210204|AXTI|100|1200|X
20210204|AXU|8027|8827|X
20210204|AY|700|1600|X
20210204|AYI|300|400|X
20210204|AYLA|194|994|X
20210204|AYRO|5790|6579|X
20210204|AYTU|2200|2300|X
20210204|AYX|715|915|X
20210204|AZEK|400|600|X
20210204|AZN|43584|57245|X
20210204|AZO|300|600|X
20210204|AZPN|463|463|X
20210204|AZRE|880|1380|X
20210204|AZRX|6000|9798|X
20210204|AZUL|500|800|X
20210204|B|100|800|X
20210204|BA|2707|5415|X
20210204|BAB|1267|1467|X
20210204|BABA|5198|8834|X
20210204|BAC|402248|741609|X
20210204|BAC-A|600|600|X
20210204|BAC-M|0|600|X
20210204|BAC-P|100|100|X
20210204|BAH|200|700|X
20210204|BAK|0|500|X
20210204|BALY|300|300|X
20210204|BAM|31200|46500|X
20210204|BANC|100|100|X
20210204|BAND|600|1000|X
20210204|BAP|300|600|X
20210204|BAR|3625|3825|X
20210204|BAX|1700|2400|X
20210204|BB|115978|203493|X
20210204|BBAR|424|424|X
20210204|BBAX|9400|13522|X
20210204|BBBY|18447|25648|X
20210204|BBCA|2206|8306|X
20210204|BBD|337302|608731|X
20210204|BBDC|0|400|X
20210204|BBEU|1747|7779|X
20210204|BBI|14400|16500|X
20210204|BBIG|0|1700|X
20210204|BBIN|0|200|X
20210204|BBIO|1697|1797|X
20210204|BBJP|12405|26034|X
20210204|BBL|14074|20574|X
20210204|BBRE|0|300|X
20210204|BBVA|9742|11242|X
20210204|BBW|0|100|X
20210204|BBY|1300|2300|X
20210204|BC|400|500|X
20210204|BCAB|300|700|X
20210204|BCAT|2500|2500|X
20210204|BCC|100|800|X
20210204|BCDA|800|1100|X
20210204|BCE|600|1000|X
20210204|BCEI|100|100|X
20210204|BCEL|100|100|X
20210204|BCI|400|939|X
20210204|BCLI|4310|5998|X
20210204|BCO|790|990|X
20210204|BCOR|1600|3100|X
20210204|BCPC|100|100|X
20210204|BCRX|18978|39773|X
20210204|BCS|41000|62557|X
20210204|BCSF|0|200|X
20210204|BCX|300|600|X
20210204|BCYPU|0|200|X
20210204|BDC|600|700|X
20210204|BDJ|1600|1700|X
20210204|BDN|21030|38130|X
20210204|BDR|6686|9711|X
20210204|BDSI|2587|3187|X
20210204|BDSX|356|1156|X
20210204|BDTX|2210|2310|X
20210204|BDX|7154|9054|X
20210204|BDXB|200|300|X
20210204|BE|3845|8145|X
20210204|BEAM|2490|4790|X
20210204|BEAT|900|1400|X
20210204|BEEM|900|5880|X
20210204|BEKE|2671|4871|X
20210204|BEN|13473|20973|X
20210204|BENEU|0|100|X
20210204|BEP|1000|1200|X
20210204|BEPC|0|100|X
20210204|BERY|2100|3600|X
20210204|BEST|6064|12464|X
20210204|BF.B|5195|5295|X
20210204|BFAM|600|600|X
20210204|BFI|7700|14662|X
20210204|BFIIW|0|100|X
20210204|BFS|100|100|X
20210204|BFT|2012|8182|X
20210204|BFT+|0|1000|X
20210204|BFZ|0|200|X
20210204|BG|2418|2518|X
20210204|BGB|304|1704|X
20210204|BGCP|9380|17880|X
